bin_id,zone,aisle,rack,bin,x_coord,y_coord,distance_from_dispatch
BIN_000101,A,1,0,1,10,1,10.04987562112089
BIN_000102,A,1,0,2,10,2,10.198039027185569
BIN_000103,A,1,0,3,10,3,10.44030650891055
BIN_000104,A,1,0,4,10,4,10.770329614269007
BIN_000105,A,1,0,5,10,5,11.180339887498949
BIN_000106,A,1,0,6,10,6,11.661903789690601
BIN_000107,A,1,0,7,10,7,12.206555615733702
BIN_000108,A,1,0,8,10,8,12.806248474865697
BIN_000109,A,1,0,9,10,9,13.45362404707371
BIN_000110,A,1,1,0,11,0,11.0
BIN_000111,A,1,1,1,11,1,11.045361017187261
BIN_000112,A,1,1,2,11,2,11.180339887498949
BIN_000113,A,1,1,3,11,3,11.40175425099138
BIN_000114,A,1,1,4,11,4,11.704699910719626
BIN_000115,A,1,1,5,11,5,12.083045973594572
BIN_000116,A,1,1,6,11,6,12.529964086141668
BIN_000117,A,1,1,7,11,7,13.038404810405298
BIN_000118,A,1,1,8,11,8,13.601470508735444
BIN_000119,A,1,1,9,11,9,14.212670403551895
BIN_000120,A,1,2,0,12,0,12.0
BIN_000121,A,1,2,1,12,1,12.041594578792296
BIN_000122,A,1,2,2,12,2,12.165525060596439
BIN_000123,A,1,2,3,12,3,12.36931687685298
BIN_000124,A,1,2,4,12,4,12.649110640673518
BIN_000125,A,1,2,5,12,5,13.0
BIN_000126,A,1,2,6,12,6,13.416407864998739
BIN_000127,A,1,2,7,12,7,13.892443989449804
BIN_000128,A,1,2,8,12,8,14.422205101855956
BIN_000129,A,1,2,9,12,9,15.0
BIN_000130,A,1,3,0,13,0,13.0
BIN_000131,A,1,3,1,13,1,13.038404810405298
BIN_000132,A,1,3,2,13,2,13.152946437965905
BIN_000133,A,1,3,3,13,3,13.341664064126334
BIN_000134,A,1,3,4,13,4,13.601470508735444
BIN_000135,A,1,3,5,13,5,13.92838827718412
BIN_000136,A,1,3,6,13,6,14.317821063276353
BIN_000137,A,1,3,7,13,7,14.7648230602334
BIN_000138,A,1,3,8,13,8,15.264337522473747
BIN_000139,A,1,3,9,13,9,15.811388300841896
BIN_000140,A,1,4,0,14,0,14.0
BIN_000141,A,1,4,1,14,1,14.035668847618199
BIN_000142,A,1,4,2,14,2,14.142135623730951
BIN_000143,A,1,4,3,14,3,14.317821063276353
BIN_000144,A,1,4,4,14,4,14.560219778561036
BIN_000145,A,1,4,5,14,5,14.866068747318506
BIN_000146,A,1,4,6,14,6,15.231546211727817
BIN_000147,A,1,4,7,14,7,15.652475842498529
BIN_000148,A,1,4,8,14,8,16.1245154965971
BIN_000149,A,1,4,9,14,9,16.64331697709324
BIN_000150,A,1,5,0,15,0,15.0
BIN_000151,A,1,5,1,15,1,15.033296378372908
BIN_000152,A,1,5,2,15,2,15.132745950421556
BIN_000153,A,1,5,3,15,3,15.297058540778355
BIN_000154,A,1,5,4,15,4,15.524174696260024
BIN_000155,A,1,5,5,15,5,15.811388300841896
BIN_000156,A,1,5,6,15,6,16.15549442140351
BIN_000157,A,1,5,7,15,7,16.55294535724685
BIN_000158,A,1,5,8,15,8,17.0
BIN_000159,A,1,5,9,15,9,17.4928556845359
BIN_000160,A,1,6,0,16,0,16.0
BIN_000161,A,1,6,1,16,1,16.0312195418814
BIN_000162,A,1,6,2,16,2,16.1245154965971
BIN_000163,A,1,6,3,16,3,16.278820596099706
BIN_000164,A,1,6,4,16,4,16.492422502470642
BIN_000165,A,1,6,5,16,5,16.76305461424021
BIN_000166,A,1,6,6,16,6,17.08800749063506
BIN_000167,A,1,6,7,16,7,17.46424919657298
BIN_000168,A,1,6,8,16,8,17.88854381999832
BIN_000169,A,1,6,9,16,9,18.35755975068582
BIN_000170,A,1,7,0,17,0,17.0
BIN_000171,A,1,7,1,17,1,17.029386365926403
BIN_000172,A,1,7,2,17,2,17.11724276862369
BIN_000173,A,1,7,3,17,3,17.26267650163207
BIN_000174,A,1,7,4,17,4,17.46424919657298
BIN_000175,A,1,7,5,17,5,17.72004514666935
BIN_000176,A,1,7,6,17,6,18.027756377319946
BIN_000177,A,1,7,7,17,7,18.384776310850235
BIN_000178,A,1,7,8,17,8,18.788294228055936
BIN_000179,A,1,7,9,17,9,19.235384061671343
BIN_000180,A,1,8,0,18,0,18.0
BIN_000181,A,1,8,1,18,1,18.027756377319946
BIN_000182,A,1,8,2,18,2,18.110770276274835
BIN_000183,A,1,8,3,18,3,18.24828759089466
BIN_000184,A,1,8,4,18,4,18.439088914585774
BIN_000185,A,1,8,5,18,5,18.681541692269406
BIN_000186,A,1,8,6,18,6,18.973665961010276
BIN_000187,A,1,8,7,18,7,19.313207915827967
BIN_000188,A,1,8,8,18,8,19.697715603592208
BIN_000189,A,1,8,9,18,9,20.12461179749811
BIN_000190,A,1,9,0,19,0,19.0
BIN_000191,A,1,9,1,19,1,19.026297590440446
BIN_000192,A,1,9,2,19,2,19.1049731745428
BIN_000193,A,1,9,3,19,3,19.235384061671343
BIN_000194,A,1,9,4,19,4,19.4164878389476
BIN_000195,A,1,9,5,19,5,19.6468827043885
BIN_000196,A,1,9,6,19,6,19.924858845171276
BIN_000197,A,1,9,7,19,7,20.248456731316587
BIN_000198,A,1,9,8,19,8,20.615528128088304
BIN_000199,A,1,9,9,19,9,21.02379604162864
BIN_000200,A,2,0,0,20,0,20.0
BIN_000201,A,2,0,1,20,1,20.024984394500787
BIN_000202,A,2,0,2,20,2,20.09975124224178
BIN_000203,A,2,0,3,20,3,20.223748416156685
BIN_000204,A,2,0,4,20,4,20.396078054371138
BIN_000205,A,2,0,5,20,5,20.615528128088304
BIN_000206,A,2,0,6,20,6,20.8806130178211
BIN_000207,A,2,0,7,20,7,21.18962010041709
BIN_000208,A,2,0,8,20,8,21.540659228538015
BIN_000209,A,2,0,9,20,9,21.93171219946131
BIN_000210,A,2,1,0,21,0,21.0
BIN_000211,A,2,1,1,21,1,21.02379604162864
BIN_000212,A,2,1,2,21,2,21.095023109728988
BIN_000213,A,2,1,3,21,3,21.213203435596427
BIN_000214,A,2,1,4,21,4,21.37755832643195
BIN_000215,A,2,1,5,21,5,21.587033144922902
BIN_000216,A,2,1,6,21,6,21.840329667841555
BIN_000217,A,2,1,7,21,7,22.135943621178654
BIN_000218,A,2,1,8,21,8,22.47220505424423
BIN_000219,A,2,1,9,21,9,22.847319317591726
BIN_000220,A,2,2,0,22,0,22.0
BIN_000221,A,2,2,1,22,1,22.02271554554524
BIN_000222,A,2,2,2,22,2,22.090722034374522
BIN_000223,A,2,2,3,22,3,22.20360331117452
BIN_000224,A,2,2,4,22,4,22.360679774997898
BIN_000225,A,2,2,5,22,5,22.561028345356956
BIN_000226,A,2,2,6,22,6,22.80350850198276
BIN_000227,A,2,2,7,22,7,23.08679276123039
BIN_000228,A,2,2,8,22,8,23.40939982143925
BIN_000229,A,2,2,9,22,9,23.769728648009426
BIN_000230,A,2,3,0,23,0,23.0
BIN_000231,A,2,3,1,23,1,23.021728866442675
BIN_000232,A,2,3,2,23,2,23.08679276123039
BIN_000233,A,2,3,3,23,3,23.194827009486403
BIN_000234,A,2,3,4,23,4,23.345235059857504
BIN_000235,A,2,3,5,23,5,23.53720459187964
BIN_000236,A,2,3,6,23,6,23.769728648009426
BIN_000237,A,2,3,7,23,7,24.041630560342615
BIN_000238,A,2,3,8,23,8,24.351591323771842
BIN_000239,A,2,3,9,23,9,24.698178070456937
BIN_000240,A,2,4,0,24,0,24.0
BIN_000241,A,2,4,1,24,1,24.020824298928627
BIN_000242,A,2,4,2,24,2,24.08318915758459
BIN_000243,A,2,4,3,24,3,24.186773244895647
BIN_000244,A,2,4,4,24,4,24.331050121192877
BIN_000245,A,2,4,5,24,5,24.515301344262525
BIN_000246,A,2,4,6,24,6,24.73863375370596
BIN_000247,A,2,4,7,24,7,25.0
BIN_000248,A,2,4,8,24,8,25.298221281347036
BIN_000249,A,2,4,9,24,9,25.632011235952593
BIN_000250,A,2,5,0,25,0,25.0
BIN_000251,A,2,5,1,25,1,25.019992006393608
BIN_000252,A,2,5,2,25,2,25.079872407968907
BIN_000253,A,2,5,3,25,3,25.179356624028344
BIN_000254,A,2,5,4,25,4,25.317977802344327
BIN_000255,A,2,5,5,25,5,25.495097567963924
BIN_000256,A,2,5,6,25,6,25.709920264364882
BIN_000257,A,2,5,7,25,7,25.96150997149434
BIN_000258,A,2,5,8,25,8,26.248809496813376
BIN_000259,A,2,5,9,25,9,26.570660511172846
BIN_000260,A,2,6,0,26,0,26.0
BIN_000261,A,2,6,1,26,1,26.019223662515376
BIN_000262,A,2,6,2,26,2,26.076809620810597
BIN_000263,A,2,6,3,26,3,26.1725046566048
BIN_000264,A,2,6,4,26,4,26.30589287593181
BIN_000265,A,2,6,5,26,5,26.476404589747453
BIN_000266,A,2,6,6,26,6,26.68332812825267
BIN_000267,A,2,6,7,26,7,26.92582403567252
BIN_000268,A,2,6,8,26,8,27.202941017470888
BIN_000269,A,2,6,9,26,9,27.51363298439521
BIN_000270,A,2,7,0,27,0,27.0
BIN_000271,A,2,7,1,27,1,27.018512172212592
BIN_000272,A,2,7,2,27,2,27.073972741361768
BIN_000273,A,2,7,3,27,3,27.16615541441225
BIN_000274,A,2,7,4,27,4,27.294688127912362
BIN_000275,A,2,7,5,27,5,27.459060435491963
BIN_000276,A,2,7,6,27,6,27.65863337187866
BIN_000277,A,2,7,7,27,7,27.892651361962706
BIN_000278,A,2,7,8,27,8,28.160255680657446
BIN_000279,A,2,7,9,27,9,28.460498941515414
BIN_000280,A,2,8,0,28,0,28.0
BIN_000281,A,2,8,1,28,1,28.0178514522438
BIN_000282,A,2,8,2,28,2,28.071337695236398
BIN_000283,A,2,8,3,28,3,28.160255680657446
BIN_000284,A,2,8,4,28,4,28.284271247461902
BIN_000285,A,2,8,5,28,5,28.442925306655784
BIN_000286,A,2,8,6,28,6,28.635642126552707
BIN_000287,A,2,8,7,28,7,28.861739379323623
BIN_000288,A,2,8,8,28,8,29.120439557122072
BIN_000289,A,2,8,9,28,9,29.410882339705484
BIN_000290,A,2,9,0,29,0,29.0
BIN_000291,A,2,9,1,29,1,29.017236257093817
BIN_000292,A,2,9,2,29,2,29.068883707497267
BIN_000293,A,2,9,3,29,3,29.154759474226502
BIN_000294,A,2,9,4,29,4,29.274562336608895
BIN_000295,A,2,9,5,29,5,29.427877939124322
BIN_000296,A,2,9,6,29,6,29.614185789921695
BIN_000297,A,2,9,7,29,7,29.832867780352597
BIN_000298,A,2,9,8,29,8,30.083217912982647
BIN_000299,A,2,9,9,29,9,30.364452901377952
BIN_000300,A,3,0,0,30,0,30.0
BIN_000301,A,3,0,1,30,1,30.01666203960727
BIN_000302,A,3,0,2,30,2,30.066592756745816
BIN_000303,A,3,0,3,30,3,30.14962686336267
BIN_000304,A,3,0,4,30,4,30.265491900843113
BIN_000305,A,3,0,5,30,5,30.4138126514911
BIN_000306,A,3,0,6,30,6,30.59411708155671
BIN_000307,A,3,0,7,30,7,30.805843601498726
BIN_000308,A,3,0,8,30,8,31.04834939252005
BIN_000309,A,3,0,9,30,9,31.32091952673165
BIN_000310,A,3,1,0,31,0,31.0
BIN_000311,A,3,1,1,31,1,31.016124838541646
BIN_000312,A,3,1,2,31,2,31.064449134018133
BIN_000313,A,3,1,3,31,3,31.144823004794873
BIN_000314,A,3,1,4,31,4,31.25699921617557
BIN_000315,A,3,1,5,31,5,31.400636936215164
BIN_000316,A,3,1,6,31,6,31.575306807693888
BIN_000317,A,3,1,7,31,7,31.78049716414141
BIN_000318,A,3,1,8,31,8,32.01562118716424
BIN_000319,A,3,1,9,31,9,32.28002478313795
BIN_000320,A,3,2,0,32,0,32.0
BIN_000321,A,3,2,1,32,1,32.01562118716424
BIN_000322,A,3,2,2,32,2,32.0624390837628
BIN_000323,A,3,2,3,32,3,32.14031735997639
BIN_000324,A,3,2,4,32,4,32.2490309931942
BIN_000325,A,3,2,5,32,5,32.38826948140329
BIN_000326,A,3,2,6,32,6,32.55764119219941
BIN_000327,A,3,2,7,32,7,32.7566787083184
BIN_000328,A,3,2,8,32,8,32.984845004941285
BIN_000329,A,3,2,9,32,9,33.24154027718932
BIN_000330,A,3,3,0,33,0,33.0
BIN_000331,A,3,3,1,33,1,33.015148038438355
BIN_000332,A,3,3,2,33,2,33.06055050963308
BIN_000333,A,3,3,3,33,3,33.13608305156178
BIN_000334,A,3,3,4,33,4,33.24154027718932
BIN_000335,A,3,3,5,33,5,33.37663853655727
BIN_000336,A,3,3,6,33,6,33.54101966249684
BIN_000337,A,3,3,7,33,7,33.734255586866
BIN_000338,A,3,3,8,33,8,33.95585369269929
BIN_000339,A,3,3,9,33,9,34.20526275297414
BIN_000340,A,3,4,0,34,0,34.0
BIN_000341,A,3,4,1,34,1,34.0147027033899
BIN_000342,A,3,4,2,34,2,34.058772731852805
BIN_000343,A,3,4,3,34,3,34.132096331752024
BIN_000344,A,3,4,4,34,4,34.23448553724738
BIN_000345,A,3,4,5,34,5,34.36568055487916
BIN_000346,A,3,4,6,34,6,34.52535300326414
BIN_000347,A,3,4,7,34,7,34.713109915419565
BIN_000348,A,3,4,8,34,8,34.92849839314596
BIN_000349,A,3,4,9,34,9,35.17101079013795
BIN_000350,A,3,5,0,35,0,35.0
BIN_000351,A,3,5,1,35,1,35.014282800023196
BIN_000352,A,3,5,2,35,2,35.05709628591621
BIN_000353,A,3,5,3,35,3,35.12833614050059
BIN_000354,A,3,5,4,35,4,35.22782990761707
BIN_000355,A,3,5,5,35,5,35.35533905932738
BIN_000356,A,3,5,6,35,6,35.510561809129406
BIN_000357,A,3,5,7,35,7,35.6931365951495
BIN_000358,A,3,5,8,35,8,35.90264614203248
BIN_000359,A,3,5,9,35,9,36.138621999185304
BIN_000360,A,3,6,0,36,0,36.0
BIN_000361,A,3,6,1,36,1,36.013886210738214
BIN_000362,A,3,6,2,36,2,36.05551275463989
BIN_000363,A,3,6,3,36,3,36.124783736376884
BIN_000364,A,3,6,4,36,4,36.22154055254967
BIN_000365,A,3,6,5,36,5,36.345563690772494
BIN_000366,A,3,6,6,36,6,36.49657518178932
BIN_000367,A,3,6,7,36,7,36.6742416417845
BIN_000368,A,3,6,8,36,8,36.87817782917155
BIN_000369,A,3,6,9,36,9,37.107950630558946
BIN_000370,A,3,7,0,37,0,37.0
BIN_000371,A,3,7,1,37,1,37.013511046643494
BIN_000372,A,3,7,2,37,2,37.05401462729781
BIN_000373,A,3,7,3,37,3,37.12142238654117
BIN_000374,A,3,7,4,37,4,37.21558813185679
BIN_000375,A,3,7,5,37,5,37.33630940518894
BIN_000376,A,3,7,6,37,6,37.48332962798263
BIN_000377,A,3,7,7,37,7,37.656340767525464
BIN_000378,A,3,7,8,37,8,37.8549864614954
BIN_000379,A,3,7,9,37,9,38.07886552931954
BIN_000380,A,3,8,0,38,0,38.0
BIN_000381,A,3,8,1,38,1,38.01315561749642
BIN_000382,A,3,8,2,38,2,38.05259518088089
BIN_000383,A,3,8,3,38,3,38.118237105091836
BIN_000384,A,3,8,4,38,4,38.2099463490856
BIN_000385,A,3,8,5,38,5,38.3275357934736
BIN_000386,A,3,8,6,38,6,38.47076812334269
BIN_000387,A,3,8,7,38,7,38.63935817272331
BIN_000388,A,3,8,8,38,8,38.8329756778952
BIN_000389,A,3,8,9,38,9,39.05124837953327
BIN_000390,A,3,9,0,39,0,39.0
BIN_000391,A,3,9,1,39,1,39.01281840626232
BIN_000392,A,3,9,2,39,2,39.05124837953327
BIN_000393,A,3,9,3,39,3,39.11521443121589
BIN_000394,A,3,9,4,39,4,39.20459156782532
BIN_000395,A,3,9,5,39,5,39.319206502675
BIN_000396,A,3,9,6,39,6,39.45883931389772
BIN_000397,A,3,9,7,39,7,39.6232255123179
BIN_000398,A,3,9,8,39,8,39.81205847478876
BIN_000399,A,3,9,9,39,9,40.024992192379
BIN_000400,A,4,0,0,40,0,40.0
BIN_000401,A,4,0,1,40,1,40.01249804748511
BIN_000402,A,4,0,2,40,2,40.049968789001575
BIN_000403,A,4,0,3,40,3,40.11234224026316
BIN_000404,A,4,0,4,40,4,40.19950248448356
BIN_000405,A,4,0,5,40,5,40.311288741492746
BIN_000406,A,4,0,6,40,6,40.44749683231337
BIN_000407,A,4,0,7,40,7,40.607881008493905
BIN_000408,A,4,0,8,40,8,40.792156108742276
BIN_000409,A,4,0,9,40,9,41.0
BIN_000410,A,4,1,0,41,0,41.0
BIN_000411,A,4,1,1,41,1,41.012193308819754
BIN_000412,A,4,1,2,41,2,41.048751503547585
BIN_000413,A,4,1,3,41,3,41.10960958218893
BIN_000414,A,4,1,4,41,4,41.19465984809196
BIN_000415,A,4,1,5,41,5,41.30375285612676
BIN_000416,A,4,1,6,41,6,41.43669871020132
BIN_000417,A,4,1,7,41,7,41.593268686170845
BIN_000418,A,4,1,8,41,8,41.773197148410844
BIN_000419,A,4,1,9,41,9,41.97618372363071
BIN_000420,A,4,2,0,42,0,42.0
BIN_000421,A,4,2,1,42,1,42.01190307520001
BIN_000422,A,4,2,2,42,2,42.04759208325728
BIN_000423,A,4,2,3,42,3,42.1070065428546
BIN_000424,A,4,2,4,42,4,42.190046219457976
BIN_000425,A,4,2,5,42,5,42.2965719651132
BIN_000426,A,4,2,6,42,6,42.42640687119285
BIN_000427,A,4,2,7,42,7,42.579337712087536
BIN_000428,A,4,2,8,42,8,42.7551166528639
BIN_000429,A,4,2,9,42,9,42.95346318982906
BIN_000430,A,4,3,0,43,0,43.0
BIN_000431,A,4,3,1,43,1,43.01162633521314
BIN_000432,A,4,3,2,43,2,43.04648650006177
BIN_000433,A,4,3,3,43,3,43.104524124504614
BIN_000434,A,4,3,4,43,4,43.18564576337837
BIN_000435,A,4,3,5,43,5,43.289721643826724
BIN_000436,A,4,3,6,43,6,43.41658669218482
BIN_000437,A,4,3,7,43,7,43.56604182158393
BIN_000438,A,4,3,8,43,8,43.73785545725808
BIN_000439,A,4,3,9,43,9,43.93176527297759
BIN_000440,A,4,4,0,44,0,44.0
BIN_000441,A,4,4,1,44,1,44.01136216933077
BIN_000442,A,4,4,2,44,2,44.04543109109048
BIN_000443,A,4,4,3,44,3,44.10215414239989
BIN_000444,A,4,4,4,44,4,44.181444068749045
BIN_000445,A,4,4,5,44,5,44.28317965096906
BIN_000446,A,4,4,6,44,6,44.40720662234904
BIN_000447,A,4,4,7,44,7,44.553338819890925
BIN_000448,A,4,4,8,44,8,44.721359549995796
BIN_000449,A,4,4,9,44,9,44.91102314577124
BIN_000450,A,4,5,0,45,0,45.0
BIN_000451,A,4,5,1,45,1,45.0111097397076
BIN_000452,A,4,5,2,45,2,45.044422518220834
BIN_000453,A,4,5,3,45,3,45.09988913511872
BIN_000454,A,4,5,4,45,4,45.17742799230607
BIN_000455,A,4,5,5,45,5,45.27692569068709
BIN_000456,A,4,5,6,45,6,45.39823785126467
BIN_000457,A,4,5,7,45,7,45.5411901469428
BIN_000458,A,4,5,8,45,8,45.70557952810576
BIN_000459,A,4,5,9,45,9,45.89117562233506
BIN_000460,A,4,6,0,46,0,46.0
BIN_000461,A,4,6,1,46,1,46.010868281309364
BIN_000462,A,4,6,2,46,2,46.04345773288535
BIN_000463,A,4,6,3,46,3,46.09772228646444
BIN_000464,A,4,6,4,46,4,46.17358552246078
BIN_000465,A,4,6,5,46,5,46.2709412050371
BIN_000466,A,4,6,6,46,6,46.389654018972806
BIN_000467,A,4,6,7,46,7,46.52956049652737
BIN_000468,A,4,6,8,46,8,46.69047011971501
BIN_000469,A,4,6,9,46,9,46.87216658103186
BIN_000470,A,4,7,0,47,0,47.0
BIN_000471,A,4,7,1,47,1,47.01063709417264
BIN_000472,A,4,7,2,47,2,47.042533945356304
BIN_000473,A,4,7,3,47,3,47.095647357266465
BIN_000474,A,4,7,4,47,4,47.16990566028302
BIN_000475,A,4,7,5,47,5,47.265209192385896
BIN_000476,A,4,7,6,47,6,47.38143096192854
BIN_000477,A,4,7,7,47,7,47.51841748206689
BIN_000478,A,4,7,8,47,8,47.67598976424087
BIN_000479,A,4,7,9,47,9,47.853944456021594
BIN_000480,A,4,8,0,48,0,48.0
BIN_000481,A,4,8,1,48,1,48.010415536631214
BIN_000482,A,4,8,2,48,2,48.041648597857254
BIN_000483,A,4,8,3,48,3,48.093658625644196
BIN_000484,A,4,8,4,48,4,48.16637831516918
BIN_000485,A,4,8,5,48,5,48.25971404805462
BIN_000486,A,4,8,6,48,6,48.373546489791295
BIN_000487,A,4,8,7,48,7,48.507731342539614
BIN_000488,A,4,8,8,48,8,48.662100242385755
BIN_000489,A,4,8,9,48,9,48.83646178829912
BIN_000490,A,4,9,0,49,0,49.0
BIN_000491,A,4,9,1,49,1,49.01020301937138
BIN_000492,A,4,9,2,49,2,49.040799340956916
BIN_000493,A,4,9,3,49,3,49.09175083453431
BIN_000494,A,4,9,4,49,4,49.16299421312742
BIN_000495,A,4,9,5,49,5,49.25444142409901
BIN_000496,A,4,9,6,49,6,49.36598018878993
BIN_000497,A,4,9,7,49,7,49.49747468305833
BIN_000498,A,4,9,8,49,8,49.64876634922564
BIN_000499,A,4,9,9,49,9,49.8196748283246
BIN_000500,B,0,0,0,0,0,0.0
BIN_000501,B,0,0,1,0,1,1.0
BIN_000502,B,0,0,2,0,2,2.0
BIN_000503,B,0,0,3,0,3,3.0
BIN_000504,B,0,0,4,0,4,4.0
BIN_000505,B,0,0,5,0,5,5.0
BIN_000506,B,0,0,6,0,6,6.0
BIN_000507,B,0,0,7,0,7,7.0
BIN_000508,B,0,0,8,0,8,8.0
BIN_000509,B,0,0,9,0,9,9.0
BIN_000510,B,0,1,0,1,0,1.0
BIN_000511,B,0,1,1,1,1,1.4142135623730951
BIN_000512,B,0,1,2,1,2,2.23606797749979
BIN_000513,B,0,1,3,1,3,3.1622776601683795
BIN_000514,B,0,1,4,1,4,4.123105625617661
BIN_000515,B,0,1,5,1,5,5.0990195135927845
BIN_000516,B,0,1,6,1,6,6.082762530298219
BIN_000517,B,0,1,7,1,7,7.0710678118654755
BIN_000518,B,0,1,8,1,8,8.06225774829855
BIN_000519,B,0,1,9,1,9,9.055385138137417
BIN_000520,B,0,2,0,2,0,2.0
BIN_000521,B,0,2,1,2,1,2.23606797749979
BIN_000522,B,0,2,2,2,2,2.8284271247461903
BIN_000523,B,0,2,3,2,3,3.605551275463989
BIN_000524,B,0,2,4,2,4,4.47213595499958
BIN_000525,B,0,2,5,2,5,5.385164807134504
BIN_000526,B,0,2,6,2,6,6.324555320336759
