sku_id,gmm_cluster,confidence
SKU_00200,0,0.8238108482749852
SKU_00839,0,0.5494605768617324
SKU_00771,0,0.6205196138494565
SKU_00860,1,0.559803067574063
SKU_00886,0,0.9949258050813534
SKU_00065,0,0.9507323095051695
SKU_00473,0,0.9511097421476504
SKU_00325,1,0.5615736302959973
SKU_00568,1,0.944203129212677
SKU_00295,0,0.9926066516288476
SKU_00401,0,0.9216106025886166
SKU_00774,0,0.7163437760544092
SKU_00807,0,0.5612525538974988
SKU_00914,1,0.934685045158496
SKU_00647,0,0.8732541873348024
SKU_00388,0,0.923519728215876
SKU_00903,0,0.9876756348725135
SKU_00247,0,0.8662145422641331
SKU_00154,1,0.8579008258319047
SKU_00549,0,0.9746775302259866
SKU_00532,0,0.8973348507212834
SKU_00949,1,0.5111541497587666
SKU_00396,1,0.6471776238666039
SKU_00020,1,0.690057169092649
SKU_00548,0,0.9013079909336873
SKU_00489,1,0.8958709414099336
SKU_00107,1,0.7149452853302787
SKU_00609,0,0.7859889546718632
SKU_00462,0,0.8466375266311523
SKU_00966,0,0.7915285559458838
SKU_00358,0,0.9622413160799824
SKU_00970,0,0.8725214905078177
SKU_00791,0,0.9855108121875664
SKU_00755,0,0.9885513180237303
SKU_00631,0,0.9240581188574688
SKU_00421,0,0.9476886202041934
SKU_00534,0,0.9797352876818135
SKU_00720,0,0.9927338432649072
SKU_00467,0,0.8897884188403182
SKU_00233,1,0.7795361399798855
SKU_00688,0,0.8868826508619178
SKU_00336,0,0.9188222989822094
SKU_00510,0,0.9937043495885589
SKU_00781,0,0.9390077606981031
SKU_00824,0,0.9951204749684829
SKU_00420,1,0.9642103256580025
SKU_00847,1,0.9757602715993975
SKU_00551,0,0.7774689998613106
SKU_00662,0,0.8055784971294385
SKU_00119,1,0.5296787094215214
SKU_00953,0,0.7582917575155737
SKU_00789,0,0.6804624822464829
SKU_00438,0,0.7051315809601103
SKU_00204,1,0.8545258676893315
SKU_00494,1,0.9621633943677904
SKU_00321,0,0.9547558478519329
SKU_00453,1,0.6629245190687839
SKU_00337,0,0.6009937605109734
SKU_00700,0,0.9728852981344731
SKU_00104,0,0.9896554336106316
SKU_00716,1,0.5516306700418926
SKU_00661,1,0.5515364611781541
SKU_00894,0,0.8799692401354461
SKU_00176,1,0.5589006534967689
SKU_00187,0,0.9403337134240525
SKU_00815,0,0.9852406943169156
SKU_00831,0,0.9882636830712853
SKU_00725,0,0.9249654330798381
SKU_00359,0,0.9870500213739137
SKU_00595,0,0.9697438942940082
SKU_00523,1,0.8910425652293207
SKU_00802,0,0.9702344318354331
SKU_00766,0,0.9819227375481201
SKU_00086,0,0.9627122527806016
SKU_00884,0,0.9321993703210694
SKU_00723,1,0.9283012258020844
SKU_00972,0,0.9922901650539834
SKU_00076,1,0.7848392467513465
SKU_00851,0,0.9614289834935177
SKU_00196,1,0.8688980148434251
SKU_00876,0,0.9594700210184383
SKU_00797,0,0.9272808254790842
SKU_00686,1,0.638053533591173
SKU_00093,0,0.5918694758222582
SKU_00242,0,0.8958114473751482
SKU_00186,1,0.9565086331377578
SKU_00633,1,0.9140549631083523
SKU_00862,0,0.9275360936621629
SKU_00074,0,0.9856589017387852
SKU_00535,0,0.7932621934037764
SKU_00276,0,0.8707252864882036
SKU_00861,0,0.9703214739026219
SKU_00490,0,0.8284495521347893
SKU_00554,1,0.9953780685650847
SKU_00444,0,0.977576334413666
SKU_00981,0,0.9448545502170345
SKU_00364,1,0.9722983580828577
SKU_00501,0,0.9541532788321903
SKU_00838,0,0.7252279526952666
SKU_00399,1,0.7335052393781233
SKU_00915,0,0.6901966047735731
SKU_00258,0,0.8229406797366711
SKU_00136,0,0.9627291271128916
SKU_00778,0,0.8682155744912908
SKU_00804,0,0.7386689374998865
SKU_00017,0,0.7686531460598722
SKU_00543,0,0.6836732383122928
SKU_00890,1,0.5349472821469504
SKU_00749,0,0.9436212474119657
SKU_00474,0,0.9448976097926487
SKU_00695,0,0.8267093619515689
SKU_00823,0,0.6008294557955491
SKU_00191,0,0.9529293186877175
SKU_00048,0,0.6976581366115944
SKU_00159,0,0.6037025572676301
SKU_00976,0,0.9427721645800509
SKU_00027,0,0.970796284658887
SKU_00437,0,0.5127683430899567
SKU_00116,1,0.9910408571973702
SKU_00683,0,0.7803454829001832
SKU_00296,1,0.5894931242089593
SKU_00302,0,0.8731680632339001
SKU_00081,1,0.5504149963294591
SKU_00055,0,0.5768961076864623
SKU_00054,1,0.9581512998743895
SKU_00692,1,0.7830189910629596
SKU_00913,1,0.7812960775205088
SKU_00739,0,0.7029733722331065
SKU_00717,0,0.9589955661207548
SKU_00939,0,0.8900613939316065
SKU_00363,0,0.8535436408005856
SKU_00968,1,0.9917566938740963
SKU_00921,0,0.9642513449614992
SKU_00408,1,0.6236712784341556
SKU_00525,1,0.7427479840772457
SKU_00989,1,0.7757851301033707
SKU_00738,0,0.9120038946575909
SKU_00956,1,0.9251093253884644
SKU_00521,0,0.7183586969920981
SKU_00691,0,0.9811478529131227
SKU_00162,0,0.9403681418574699
SKU_00788,0,0.8937439221247144
SKU_00993,0,0.5889582656319344
SKU_00677,0,0.8234350702498406
SKU_00315,0,0.6939673670899859
SKU_00817,1,0.5221274782818109
SKU_00248,1,0.6622038611923117
SKU_00188,1,0.8440465424964876
SKU_00865,0,0.9287240182552203
SKU_00415,0,0.9651833263862282
SKU_00516,0,0.6629684880016852
SKU_00578,1,0.7064617402197714
SKU_00129,0,0.5704351439385948
SKU_00533,0,0.759457660285613
SKU_00275,0,0.6584441024561263
SKU_00742,1,0.5602574568229938
SKU_00423,1,0.7285767781221071
SKU_00078,1,0.8131507597963901
SKU_00160,1,0.9760636339748943
SKU_00504,0,0.8056060012876157
SKU_00270,0,0.8916640309870518
SKU_00994,0,0.6266577202416049
SKU_00488,0,0.9929143183306284
SKU_00277,0,0.8728694739993427
SKU_00103,0,0.9904882474548388
SKU_00461,0,0.9535179673821768
SKU_00303,1,0.7486061241004017
SKU_00034,0,0.9350454992345556
SKU_00848,1,0.5127325476107055
SKU_00998,0,0.9956681909198277
SKU_00274,0,0.7153986004813586
SKU_00348,0,0.9100876097694157
SKU_00793,0,0.8479467052977214
SKU_00732,1,0.8642813191800112
SKU_00570,0,0.8863497713714245
SKU_00623,0,0.9036277300487119
SKU_00255,0,0.824389416510464
SKU_00612,0,0.7606629381931311
SKU_00751,1,0.9887038027520423
SKU_00674,0,0.9895464737642496
SKU_00219,0,0.6555681750053898
SKU_00263,1,0.8410000705430033
SKU_00978,1,0.8112684002099307
SKU_00545,0,0.8718575902750095
SKU_00043,0,0.964202794618237
SKU_00417,0,0.79979761042851
SKU_00999,1,0.8965478955829418
SKU_00863,0,0.7631487538788044
SKU_00268,0,0.8438809098850376
SKU_00125,0,0.6135881546506499
SKU_00714,0,0.7378680786026902
SKU_00560,0,0.992812333730731
SKU_00338,1,0.5913127526565638
SKU_00194,1,0.9377718849009967
SKU_00039,0,0.7886115149191412
SKU_00564,0,0.9332886269903897
SKU_00246,0,0.9794212715524223
SKU_00499,0,0.7297377450310866
SKU_00786,0,0.9661938469757496
SKU_00395,0,0.6121231450100385
SKU_00089,0,0.8599881472587417
SKU_00484,0,0.9680430684968899
SKU_00304,1,0.8399926036906582
SKU_00607,0,0.9958162042587552
SKU_00161,1,0.6692863564263872
SKU_00217,1,0.7227098409365605
SKU_00174,0,0.963095030053376
SKU_00365,0,0.9972085883814962
SKU_00910,1,0.8841942780607688
SKU_00502,1,0.8350983994014257
SKU_00639,0,0.9786668999104617
SKU_00343,1,0.9135858432878097
SKU_00553,0,0.9721169485842396
SKU_00990,0,0.6870415648381022
SKU_00069,0,0.9908708703589778
SKU_00153,1,0.9461344575528535
SKU_00857,0,0.8703499835695943
SKU_00003,0,0.6060839359889979
SKU_00085,0,0.8555961404977155
SKU_00657,0,0.9914158352889327
SKU_00195,0,0.8826967551636385
SKU_00853,0,0.631843997948612
SKU_00785,0,0.9769719446276914
SKU_00376,1,0.6192255214916251
SKU_00451,0,0.7000245251045346
SKU_00122,1,0.5971254162516796
SKU_00045,1,0.91408822803755
SKU_00106,0,0.9539843566945123
SKU_00906,0,0.9497209702256699
SKU_00684,0,0.9212842674464696
SKU_00157,0,0.6559803222203449
SKU_00618,0,0.5846191527157223
SKU_00452,0,0.9589991036097237
SKU_00547,1,0.9830596793473049
SKU_00102,0,0.7871089536959669
SKU_00526,0,0.990330845597
SKU_00660,0,0.8734245001405553
SKU_00572,0,0.9649893033563199
SKU_00743,1,0.6521830062117446
SKU_00896,0,0.9864765455294493
SKU_00756,1,0.7119686574475765
SKU_00566,0,0.9491630350878739
SKU_00849,0,0.5856622390674493
SKU_00734,0,0.9929000713052031
SKU_00373,0,0.986551759016769
SKU_00341,1,0.9833088095630091
SKU_00917,0,0.9499928215499295
SKU_00685,0,0.7039214612394465
SKU_00567,0,0.9961655707801694
SKU_00675,1,0.715669101379579
SKU_00082,0,0.9844166477447269
SKU_00138,0,0.9378108817294982
SKU_00584,0,0.899631672555788
SKU_00024,0,0.7614733533630749
SKU_00279,0,0.6819603355655433
SKU_00596,0,0.680031193426168
SKU_00012,0,0.9650499873220525
SKU_00986,0,0.9702738804455612
SKU_00529,1,0.6802640571273934
SKU_00115,1,0.9001922749155591
SKU_00025,1,0.9644152927318422
SKU_00843,1,0.6523767716746421
SKU_00229,0,0.9495499029514916
SKU_00232,0,0.999084612098917
SKU_00455,0,0.8986548479668095
SKU_00050,0,0.7554092070121449
SKU_00091,1,0.5556239394663487
SKU_00344,0,0.7549187781853794
SKU_00018,0,0.9735879399449365
SKU_00765,0,0.8253653896412886
SKU_00651,1,0.8607131444597076
SKU_00261,0,0.9130547383960409
SKU_00051,1,0.6435444328553924
SKU_00506,0,0.6886471671007361
SKU_00062,0,0.7451285684631944
SKU_00375,0,0.9160336588959548
SKU_00144,0,0.8096355256361858
SKU_00624,0,0.5408736447004782
SKU_00918,1,0.64679189948716
SKU_00349,1,0.9811915551843844
SKU_00904,0,0.7831027634348002
SKU_00611,0,0.5167702192274501
SKU_00289,1,0.5418586827408847
SKU_00522,0,0.9643476155906021
SKU_00768,0,0.9711738882521137
SKU_00061,0,0.6429181771049557
SKU_00808,1,0.8845107890942319
SKU_00954,0,0.984909733079786
SKU_00538,1,0.6465903755821569
SKU_00673,1,0.7144757507535455
SKU_00740,1,0.6307457399739331
SKU_00095,1,0.6334731173744879
SKU_00394,0,0.8941576755624334
SKU_00569,0,0.9754131838460063
SKU_00457,0,0.5971583806243941
SKU_00931,0,0.8790980326721497
SKU_00280,0,0.9657491558381314
SKU_00361,0,0.7431409631276299
SKU_00310,0,0.970836468587237
SKU_00909,0,0.9918461768702749
SKU_00329,0,0.6185377989855203
SKU_00496,0,0.8142597966025736
SKU_00907,0,0.8642268352296782
SKU_00964,0,0.834514317308315
SKU_00088,0,0.8702191681252323
SKU_00272,1,0.5153783455477198
SKU_00822,0,0.8308499150239295
SKU_00416,1,0.9750389069820422
SKU_00301,1,0.7445982508058125
SKU_00432,0,0.9050922929893269
SKU_00216,0,0.6886444598097716
SKU_00877,1,0.5115809100388348
SKU_00184,1,0.777823714891803
SKU_00879,0,0.9158705150660471
SKU_00140,0,0.9863480175731938
SKU_00483,0,0.9623173256853946
SKU_00552,1,0.8894322924657362
SKU_00108,0,0.9710661385256657
SKU_00537,0,0.5446874457665075
SKU_00067,1,0.5565909966540142
SKU_00131,0,0.8862369398763622
SKU_00544,1,0.9840171073574787
SKU_00666,1,0.9644033306238501
SKU_00527,1,0.9700867694618053
SKU_00322,0,0.8990262881021628
SKU_00911,0,0.9977872812684055
SKU_00873,1,0.9676357369157325
SKU_00561,0,0.8951048217542172
SKU_00962,0,0.579100842837148
SKU_00224,0,0.9064927417068055
SKU_00327,1,0.6280652636814082
SKU_00173,0,0.9620521285865901
SKU_00591,1,0.8562124519006776
SKU_00829,0,0.802255420849276
SKU_00410,1,0.9072152342082378
SKU_00941,0,0.5636456707338856
SKU_00540,0,0.9867903742038024
SKU_00381,0,0.9542199071947175
SKU_00155,1,0.818986024922922
SKU_00210,1,0.8551750662730534
SKU_00169,0,0.9635716863194977
SKU_00227,0,0.9095019229536284
SKU_00826,0,0.976012581608057
SKU_00638,1,0.5827333563874512
SKU_00835,0,0.8116259489591735
SKU_00307,1,0.7894638948082949
SKU_00141,0,0.7612912558126745
SKU_00185,1,0.6570392949655102
SKU_00536,1,0.7919510137814579
SKU_00251,1,0.8235567980564938
SKU_00550,1,0.8363341858648199
SKU_00234,0,0.6931562371963771
SKU_00426,0,0.9157078979599445
SKU_00594,0,0.9414724768826003
SKU_00608,0,0.8094458062369484
SKU_00328,0,0.8567804535377931
SKU_00992,0,0.9755402224048111
SKU_00880,0,0.9956165428425732
SKU_00007,0,0.9758049087414792
SKU_00314,0,0.9918888930063081
SKU_00935,0,0.8837491043578898
SKU_00146,0,0.8025516827198547
SKU_00041,0,0.8519803346112245
SKU_00690,0,0.8812683734827249
SKU_00929,0,0.8636548799890418
SKU_00845,0,0.9624497745304533
SKU_00699,0,0.6835742783340657
SKU_00059,1,0.5028248304942927
SKU_00733,1,0.9431329708658734
SKU_00635,0,0.935451023472103
SKU_00385,0,0.8622263044653085
SKU_00172,0,0.9843241323499199
SKU_00800,0,0.9828435761198319
SKU_00256,0,0.9500896706931017
SKU_00026,1,0.8071754167339625
SKU_00362,1,0.9976352309704302
SKU_00702,0,0.8431242315104931
SKU_00721,0,0.8657625338219008
SKU_00036,0,0.966511483066724
SKU_00762,0,0.887136661980248
SKU_00615,0,0.9819704893459024
SKU_00652,0,0.9751254299287602
SKU_00402,1,0.5337496139325193
SKU_00360,0,0.9075733915104216
SKU_00763,0,0.6878591439572073
SKU_00713,0,0.9946165806585074
SKU_00180,0,0.9971612354216378
SKU_00744,0,0.9227111866344136
SKU_00783,0,0.9429461801073923
SKU_00015,1,0.9196439530236389
SKU_00658,0,0.9451145421183086
SKU_00342,0,0.9856372675890251
SKU_00198,0,0.988106896619331
SKU_00920,0,0.7026229709870194
SKU_00269,0,0.964655971280659
SKU_00397,0,0.6463395998994955
SKU_00495,1,0.5470015275763184
SKU_00689,0,0.8694213582555186
SKU_00293,1,0.876058970582729
SKU_00142,0,0.7291642111286828
SKU_00016,0,0.829274239799226
SKU_00893,0,0.9607545595704622
SKU_00406,0,0.7608544079309952
SKU_00477,1,0.8624342523845068
SKU_00643,1,0.6974976414843074
SKU_00404,1,0.9547529323229769
SKU_00143,0,0.7834649959091401
SKU_00777,1,0.8060361575509764
SKU_00796,0,0.6608748873963605
SKU_00469,0,0.8193883695994503
SKU_00225,0,0.797757501581449
SKU_00505,1,0.7669115981414857
SKU_00105,0,0.9748161700048208
SKU_00386,0,0.7136330404958611
SKU_00092,1,0.5937028876222852
SKU_00761,0,0.5414142807788591
SKU_00852,0,0.9589763651686601
SKU_00340,0,0.7687362892240454
SKU_00979,0,0.8976297182121002
SKU_00585,0,0.9346413049007508
SKU_00250,0,0.7556615341541799
SKU_00663,1,0.941534859475518
SKU_00963,0,0.9187599046980065
SKU_00175,0,0.9406770006699362
SKU_00632,0,0.9006585718375909
SKU_00842,0,0.9106563799989459
SKU_00881,1,0.6480957889827421
SKU_00819,0,0.6436360607526197
SKU_00801,0,0.9124539244141291
SKU_00605,0,0.8980870422019569
SKU_00064,1,0.8184845042909188
SKU_00984,1,0.9525487007332248
SKU_00000,0,0.9355011244883387
SKU_00757,0,0.8615620770432566
SKU_00912,1,0.9974285551720142
SKU_00670,0,0.9905505745525237
SKU_00046,0,0.9950078353435684
SKU_00033,0,0.6284845386991796
SKU_00309,0,0.9192881327847513
SKU_00693,0,0.9626955075791035
SKU_00855,0,0.9879083359827265
SKU_00597,0,0.7139315698754481
SKU_00698,1,0.938923873903561
SKU_00124,1,0.7432565646638272
SKU_00266,0,0.6464648016892459
SKU_00298,0,0.5050861589770512
SKU_00110,1,0.7629977089377217
SKU_00779,0,0.8899802495993735
SKU_00642,0,0.7403580495592336
SKU_00212,1,0.9889756141359515
SKU_00507,0,0.8797588229265246
SKU_00583,1,0.9428444448313512
SKU_00075,1,0.9937909647520219
SKU_00816,0,0.8936927227788702
SKU_00934,0,0.7830898199354699
SKU_00023,1,0.7802511747943273
SKU_00167,0,0.9494290213519813
SKU_00589,0,0.7254919856140731
SKU_00987,0,0.7274242850301287
SKU_00637,1,0.5877926944403113
SKU_00389,0,0.9789248315391816
SKU_00213,0,0.824883904728013
SKU_00430,0,0.6730559574439953
SKU_00951,0,0.7455371895706939
SKU_00579,0,0.9188028043563261
SKU_00478,0,0.9040043052511537
SKU_00286,0,0.9377613208258953
SKU_00659,0,0.9881634323498975
SKU_00282,0,0.9970154314215923
SKU_00980,1,0.623257333206572
SKU_00511,1,0.741758420160121
SKU_00177,1,0.8117251533160277
SKU_00582,1,0.890069048787711
SKU_00944,0,0.9811177486148283
SKU_00600,0,0.5222395985197303
SKU_00223,0,0.9471853368312962
SKU_00806,1,0.8727101009947063
SKU_00747,0,0.9228745437569079
SKU_00022,0,0.969773406136642
SKU_00622,0,0.6370982800971852
SKU_00629,1,0.9006130580541616
SKU_00556,1,0.9284355676333383
SKU_00531,0,0.8987992065966613
SKU_00235,0,0.8748830273000421
SKU_00317,0,0.9691697708701517
SKU_00946,0,0.9518372911384096
SKU_00715,0,0.8122498328210306
SKU_00215,1,0.9614210442770486
SKU_00942,1,0.5141631598433539
SKU_00703,1,0.7440098586034677
SKU_00885,0,0.9215353950410309
SKU_00482,1,0.8997788204862381
SKU_00158,1,0.7475147420331757
SKU_00892,1,0.8870949418085358
SKU_00997,0,0.9467930962671747
SKU_00130,1,0.6184180847564101
SKU_00902,1,0.9724109569912828
SKU_00870,0,0.8721536997731606
SKU_00319,1,0.9221022118042448
SKU_00625,0,0.9358373057904127
SKU_00418,0,0.7460491944054312
SKU_00049,0,0.8228858248263916
SKU_00927,1,0.6749106906951042
SKU_00866,0,0.9694782142645073
SKU_00811,0,0.7356129692547133
SKU_00445,0,0.661649983177686
SKU_00326,0,0.9807919248920045
SKU_00350,0,0.8362536318595755
SKU_00887,1,0.6403720899043536
SKU_00958,0,0.9953966499125468
SKU_00730,0,0.9392536116090895
SKU_00973,0,0.9920839480759984
SKU_00636,0,0.9792259445784293
SKU_00767,1,0.5903235778410634
SKU_00380,0,0.8220936878593537
SKU_00413,0,0.5983375572967825
SKU_00366,0,0.9149602769359471
SKU_00604,0,0.9968295566154389
SKU_00405,0,0.9274850258209708
SKU_00262,0,0.575335476610934
SKU_00519,0,0.83829887750296
SKU_00097,0,0.5434763182996412
SKU_00479,1,0.7556073008943864
SKU_00087,0,0.9181932958403715
SKU_00316,1,0.7116317368879452
SKU_00787,0,0.6330226788182645
SKU_00790,0,0.7082440889967894
SKU_00588,1,0.7482869684082991
SKU_00729,1,0.8801880066063402
SKU_00028,0,0.9848803307673549
SKU_00644,1,0.9744551234822119
SKU_00493,1,0.8631867742729138
SKU_00135,0,0.7442796076409016
SKU_00555,0,0.5852380157014893
SKU_00011,0,0.8754115593141032
SKU_00156,0,0.9059461313546274
SKU_00206,0,0.6187958210119245
SKU_00084,0,0.5478339713268919
SKU_00520,0,0.9535324521564089
SKU_00546,0,0.9995470050299371
SKU_00133,0,0.9085117519013067
SKU_00784,0,0.7452521261149435
SKU_00294,1,0.6592003757950357
SKU_00425,0,0.991749419159837
SKU_00975,0,0.5682906289261599
SKU_00653,1,0.96514464669168
SKU_00900,1,0.9974638781347639
SKU_00123,1,0.780037212038833
SKU_00587,0,0.8333545483539773
SKU_00047,1,0.8715751993931066
SKU_00590,0,0.534512125436382
SKU_00985,0,0.5038810225360403
SKU_00422,0,0.9711188808531405
SKU_00967,0,0.6607020719360653
SKU_00372,0,0.5108554801648025
SKU_00218,1,0.5033471022459545
SKU_00330,0,0.7813510272807374
SKU_00750,1,0.5269174114695752
SKU_00562,0,0.5771862231230571
SKU_00346,1,0.6701233667952075
SKU_00014,1,0.8402325151348229
SKU_00297,0,0.9412164795624798
SKU_00283,0,0.9710947236097589
SKU_00038,0,0.9800050222974539
SKU_00919,1,0.9750493890584074
SKU_00353,0,0.9461403963826217
SKU_00676,0,0.9785670957502889
SKU_00805,1,0.6777451863615115
SKU_00837,0,0.945941180155819
SKU_00708,0,0.7096250707003205
SKU_00214,0,0.6142176226854474
SKU_00287,0,0.6939333612596664
SKU_00867,1,0.7485519469875309
SKU_00460,0,0.5382425039451703
SKU_00809,0,0.8303767703463484
SKU_00694,0,0.9576565830943651
SKU_00243,0,0.907609583325734
SKU_00933,0,0.7846570573465798
SKU_00284,0,0.9968721150850666
SKU_00454,0,0.9344570894363791
SKU_00434,0,0.766910752699668
SKU_00260,0,0.9711203652533354
SKU_00830,1,0.9576443385665762
SKU_00602,1,0.7918563617199275
SKU_00650,1,0.9088462326696172
SKU_00163,0,0.8220082209219665
SKU_00066,0,0.5202915586175514
SKU_00147,0,0.8606113869246738
SKU_00339,1,0.5924605055819615
SKU_00111,1,0.9420797417975649
SKU_00754,1,0.9753239571700576
SKU_00681,0,0.9845545669299923
SKU_00306,0,0.9286142679474655
SKU_00265,0,0.5410017328034341
SKU_00696,0,0.9842635835180406
SKU_00682,0,0.8716342504429226
SKU_00617,0,0.982859489911252
SKU_00601,1,0.8574613718609407
SKU_00897,0,0.9985075434711391
SKU_00965,0,0.7313694669559019
SKU_00530,0,0.7265657552054938
SKU_00776,1,0.9628458661847971
SKU_00391,0,0.7159645249840264
SKU_00254,0,0.6567125487655364
SKU_00099,1,0.9383338377236016
SKU_00672,1,0.5038170220395382
SKU_00468,0,0.8411088426437752
SKU_00895,0,0.7488608247016278
SKU_00712,0,0.9931977331138723
SKU_00841,0,0.5971017327214747
SKU_00571,1,0.9229602011152392
SKU_00320,1,0.9342231584044316
SKU_00832,0,0.7283344104914732
SKU_00411,1,0.5481127904212819
SKU_00192,1,0.7760774716092231
SKU_00037,0,0.9439293088802707
SKU_00202,1,0.6287713650338345
SKU_00278,1,0.7261126952123997
SKU_00858,1,0.5269969911849467
SKU_00969,0,0.8800545026298984
SKU_00539,0,0.8349140863561813
SKU_00746,0,0.5273638712357077
SKU_00345,0,0.9956495047741512
SKU_00620,0,0.9785294786859987
SKU_00181,1,0.9956040193343572
SKU_00109,0,0.916943575594106
SKU_00711,1,0.9284048558137481
SKU_00429,1,0.6562093602625974
SKU_00443,0,0.6701473254008762
SKU_00775,1,0.938679951404495
SKU_00466,0,0.7238612883714458
SKU_00193,1,0.7057422608167766
SKU_00179,1,0.7498769286131557
SKU_00259,0,0.587730220444548
SKU_00166,1,0.5906800102724704
SKU_00080,0,0.9910369293219722
SKU_00400,0,0.9182659096887682
SKU_00040,0,0.784849257188227
SKU_00735,0,0.9876906187116493
SKU_00253,1,0.972173087413261
SKU_00834,0,0.9632710060927748
SKU_00222,1,0.6034729361580625
SKU_00528,1,0.8807935713652657
SKU_00770,0,0.6435526662609987
SKU_00459,0,0.9750470823041631
SKU_00209,1,0.7743850712334809
SKU_00132,0,0.5493821146630151
SKU_00441,0,0.9493141921328885
SKU_00753,1,0.9740301461732156
SKU_00641,0,0.5849324967907431
SKU_00230,0,0.5044121794826878
SKU_00083,0,0.9200468123612001
SKU_00899,0,0.9717533257334853
SKU_00409,0,0.7355418031466169
SKU_00669,0,0.9171867020537876
