sku_id,avg_actual_demand,avg_predicted_demand,mae,mape,mape_coverage_pct,r2_score
SKU_00034,49.36182336182336,49.6783631710585,7.855021909431175,18.626730523296608,100.0,0.518638180677542
SKU_00035,115.12250712250712,114.54624058234046,19.484534975555206,20.73925307065621,100.0,0.46279017757853913
SKU_00036,81.33618233618233,80.05006245466379,13.679447109543021,21.10693714036282,100.0,0.4923332391313566
SKU_00037,95.25641025641026,92.79047618173806,14.80811658968613,17.94364100945885,100.0,0.5139265163969515
SKU_00038,18.108262108262107,18.190040652059082,3.106729793242919,19.911556622257383,100.0,0.5026916037368889
SKU_00039,99.29629629629629,98.89301285376914,16.441443565564278,20.151709032509107,100.0,0.5026725828637661
SKU_00040,69.77492877492878,68.94299637660002,11.289025782350121,19.367718522004633,100.0,0.5364214502029456
SKU_00041,52.98005698005698,51.759995327885676,9.380701995133675,22.88846212622562,100.0,0.49788031891885587
SKU_00042,101.68376068376068,100.77781983513778,17.14773136776397,22.23435489023953,100.0,0.497916213077229
SKU_00043,48.38461538461539,48.26908277802997,8.423919476844647,20.073441826653074,100.0,0.47360395291102786
SKU_00044,1.4472934472934473,1.4413001351376884,0.33004261243377314,20.890106840761835,95.15669515669516,0.405460586019888
SKU_00045,59.07122507122507,58.40899628307405,10.059343926842056,20.88177537698186,100.0,0.4582264615505294
SKU_00046,66.22222222222223,65.33187757801807,10.49099407763223,19.188491346026286,100.0,0.538921821766079
SKU_00047,25.754985754985753,25.558726043103427,4.152539075269998,19.092465457314233,100.0,0.5156690908438418
SKU_00048,97.25356125356126,97.2433979599564,15.41506434403933,17.92789820387202,100.0,0.5248160543783758
SKU_00049,83.4045584045584,83.37840669583052,14.042824794084598,21.127638688419758,100.0,0.5323493224995481
SKU_00050,36.96866096866097,36.6371818164475,6.54391089854417,21.23817704491758,100.0,0.48430415037916374
SKU_00051,44.89173789173789,44.78841716407711,7.5006862911064065,20.028223655894934,100.0,0.47019080259747004
SKU_00052,82.03703703703704,82.89321672992828,14.147324329682565,20.251589689909494,100.0,0.5045627882334147
SKU_00053,7.84045584045584,7.901339813514992,1.3868287085128306,21.623109065424714,100.0,0.5135077899071906
SKU_00054,86.73504273504274,85.48411031869742,14.545825950100891,20.123911603634735,100.0,0.55185367720399
SKU_00055,55.333333333333336,54.20123851537025,10.337113759456537,23.082271405940254,99.71509971509973,0.45517140906213915
SKU_00056,64.23076923076923,62.9480685730945,10.706941267533859,21.26036644788567,100.0,0.5082783959476973
SKU_00057,34.47578347578347,34.23064940233855,5.855448080943179,19.319427541323993,100.0,0.4673309281545571
SKU_00058,113.44444444444444,112.5685344139735,20.05083399450677,21.333655650489444,100.0,0.45864740953021144
SKU_00059,78.52136752136752,78.54938879074193,13.569405699727202,20.241917439617744,100.0,0.4775560585988935
SKU_00060,17.675213675213676,17.130913711511173,3.134059618850719,20.10626013433463,99.71509971509973,0.4934017577470532
SKU_00061,122.92022792022792,121.4115071064047,20.760368111296597,20.318780586550044,100.0,0.47538149482020275
SKU_00062,42.25356125356125,41.52893421818049,6.73473664252167,18.420577510427982,100.0,0.5300947181421678
SKU_00063,20.65811965811966,20.460127090287006,3.344005660283939,18.601851266121702,100.0,0.5474043656628602
SKU_00064,74.92592592592592,75.45393920657982,12.310348760708106,19.36183504076544,100.0,0.5281216170270876
SKU_00065,131.04843304843305,129.19028847603036,22.479049077146072,19.95552942240195,100.0,0.4797899806812771
SKU_00066,77.62393162393163,77.70848881213414,13.03166807343138,20.16962807561008,100.0,0.48038914743163696
SKU_00067,36.61538461538461,36.22803379998587,6.459846495308428,20.00347178729302,100.0,0.4768108733081826
SKU_00068,25.270655270655272,25.294998904069264,4.230182235736793,19.15754305728786,100.0,0.5130446789887543
SKU_00069,40.82051282051282,40.94389838617073,6.8004482234814905,20.149134772361833,100.0,0.5453153925400714
SKU_00070,121.17948717948718,122.72223787226228,21.045315326788486,20.75219637735793,100.0,0.4990337678390643
SKU_00071,22.82051282051282,22.517470412784157,4.0683406995572255,21.96305921453688,100.0,0.4635300378685572
SKU_00072,1.245014245014245,1.2746417910879493,0.3897544146008641,24.47822446259447,89.17378917378917,0.3727462772848874
SKU_00073,102.41310541310541,100.67774896268492,16.333663068265995,18.96356393206173,100.0,0.526346384904972
SKU_00074,78.85470085470085,78.86896185572671,13.277801724750432,19.783043477326345,100.0,0.4929280393029021
SKU_00075,27.763532763532762,27.50361651394442,4.423449415511895,18.887549673826676,100.0,0.5710320098245438
SKU_00076,76.20797720797721,74.80731681727956,12.336959605712833,22.758365220271365,100.0,0.5607472076852145
SKU_00077,82.15669515669515,79.67248027557322,13.000529305802452,18.619070627107433,100.0,0.5487513692466184
SKU_00078,132.6011396011396,128.90673728563166,23.449292052335547,21.98490614636086,100.0,0.46589764182888416
SKU_00079,37.7008547008547,38.13139484682654,6.268781771007766,19.579533331845436,100.0,0.4865807578553655
SKU_00080,10.193732193732194,10.09754350993708,1.872151627499833,22.840723784237657,100.0,0.476812031333386
SKU_00081,81.39886039886039,79.90742686068229,14.045821886032059,21.747956912182318,100.0,0.5210137611277998
SKU_00082,110.65242165242165,108.54267481181697,18.038050105429104,20.502670127216607,100.0,0.44530199440978635
SKU_00083,114.0997150997151,114.22654069590773,18.82671474493467,19.44477824445881,100.0,0.4920725491555138
SKU_00084,44.72364672364672,44.289896295960475,7.195382844688546,19.068118943680656,100.0,0.5148322366360396
SKU_00085,124.01994301994301,121.28529111926372,21.174102305262178,20.863463456445356,100.0,0.45222277691391255
SKU_00086,79.74074074074075,79.61574138654264,11.956735106105478,17.568175961152722,100.0,0.5661101541072855
SKU_00087,23.16809116809117,22.917675853454828,3.99200293786845,20.309888322774135,100.0,0.5118467513888951
SKU_00088,35.18518518518518,34.50398508376546,5.913223916224265,20.391093609794897,100.0,0.514947752405355
SKU_00089,90.05982905982906,89.93960395625174,14.38170105668894,19.01045173225142,100.0,0.541344822919353
SKU_00090,54.17663817663818,53.936435827842125,8.646826061937544,18.173331333427974,100.0,0.5071761188038058
SKU_00091,49.6011396011396,49.0992456468252,8.070068914411415,19.836556483058214,100.0,0.5411243444842322
SKU_00092,28.74928774928775,28.660935930037432,5.043921120486028,20.365833158893164,100.0,0.49376972745730985
SKU_00093,100.77207977207978,99.57700817809143,17.25481465671137,20.731711164948955,100.0,0.5073335027125598
SKU_00094,108.6039886039886,108.64821212685686,18.422354710747374,19.691250643717797,100.0,0.45846771160474586
SKU_00095,66.17094017094017,65.2137376160024,10.90450649349778,21.39901882052764,100.0,0.5429921805578877
SKU_00096,9.11965811965812,9.028045085081008,1.6498116183484721,24.75712807093075,100.0,0.5250751751377137
SKU_00097,34.643874643874646,34.595240295442764,5.590001502267995,18.767583500454645,100.0,0.5186213712744367
SKU_00098,29.754985754985753,29.26261492264577,4.903560359933098,19.717541032799364,100.0,0.4931380794838012
SKU_00099,90.88603988603988,90.26507174060215,14.545395675462874,18.1934621821866,100.0,0.4973836082633437
SKU_00100,53.82905982905983,52.7838474214077,8.970639443889983,29.733798964156755,100.0,0.5296989280902495
SKU_00101,5.35042735042735,5.320397537488204,0.9940774430576551,22.749746886281585,100.0,0.4532542318007615
SKU_00102,123.63817663817663,122.47337500254314,20.751433774616643,21.034733699408264,100.0,0.4903461621602446
SKU_00103,90.89173789173789,89.63991826662311,16.757142498876973,23.163199910848363,100.0,0.43672511221944055
SKU_00104,67.45868945868946,66.07148543458719,11.52988431468988,23.751319990982132,100.0,0.5334014664633331
SKU_00105,89.08547008547009,89.26746963138594,13.984858833741598,18.013182408519935,100.0,0.5004546552550801
SKU_00106,96.48717948717949,94.58574352891017,16.49892553670114,20.553598075169226,100.0,0.4928717836805484
SKU_00107,91.17378917378917,90.42122044420651,15.136105173843202,19.56320418096151,100.0,0.5354740675993188
SKU_00108,127.3076923076923,126.64342850973124,20.15765636904627,18.287084684503334,100.0,0.5041673604652817
SKU_00109,111.7948717948718,109.81836696499774,17.546840785915016,19.40093293425139,100.0,0.5679370993918275
SKU_00110,69.31623931623932,68.57906031124612,11.855448186652271,20.164082292007137,100.0,0.5003205063319663
SKU_00111,67.76638176638177,67.68353863964732,11.666689304884343,20.384799073349793,100.0,0.45717921945504314
SKU_00112,127.46153846153847,124.94480614606132,22.637327423037963,22.351522376806,100.0,0.4830914356382082
SKU_00113,98.0,96.55945125748629,16.013700400747126,19.241432835711013,100.0,0.5247853983872086
SKU_00114,12.162393162393162,12.031159644113304,2.1538488178850916,20.708016334392724,100.0,0.5037936558615647
SKU_00115,41.15099715099715,41.000342356853004,6.818957111434719,19.167388299792062,100.0,0.5308354258214278
SKU_00116,65.86039886039886,66.35359535784464,9.874731057729475,17.592286140922752,100.0,0.5782434807368579
SKU_00117,24.464387464387464,24.33067143880404,4.445275772670735,21.789159590005013,100.0,0.48250160060368497
SKU_00118,86.92307692307692,86.93402546797044,14.47460943137818,19.79868778405753,100.0,0.5204658552532788
SKU_00119,118.17378917378917,117.79623849116841,19.843468241542155,20.23507853038593,100.0,0.5223145148052362
SKU_00120,115.56695156695157,116.62240492991911,19.363107980146705,20.202704589669356,100.0,0.5457462208007282
SKU_00121,4.772079772079772,4.6760065081792,0.8669926386613113,23.049822137267178,100.0,0.5576380188253808
SKU_00122,124.66666666666667,124.06619633059216,20.955285091345807,20.987279178768034,100.0,0.4971709028856979
SKU_00123,114.24786324786325,112.25578673374959,19.941392843879527,20.803770280333737,100.0,0.4697813637265452
SKU_00124,87.73219373219374,87.04747789809507,15.676932872190774,21.119036136936863,100.0,0.5195232019588572
SKU_00125,103.11396011396012,102.7435814325626,17.655936420812907,21.050181315315736,100.0,0.4901821159874634
SKU_00126,1.9886039886039886,1.973293229725286,0.4964186588243881,27.7097168790962,98.86039886039886,0.45229747030013046
SKU_00127,109.51851851851852,107.0977179107503,19.862457567470365,21.290651407876457,99.71509971509973,0.4466410523686326
SKU_00128,80.5982905982906,80.43457282200838,14.617127673918025,21.79212309807349,100.0,0.4230672007062074
SKU_00129,95.76638176638177,95.46023425621185,14.065701375320087,17.112892674706686,100.0,0.5296535788448458
SKU_00130,39.401709401709404,39.14892469452657,6.823181744059946,20.764336467902133,100.0,0.4819475781248229
SKU_00131,131.32193732193733,129.77901110112498,20.934982664225107,18.247405371398145,100.0,0.5334758948842204
SKU_00132,66.52991452991454,66.53072788980272,10.89007740143018,19.51276360947546,100.0,0.5238168669113294
SKU_00133,40.29059829059829,39.715487782856684,7.202351044131141,28.523943082269795,100.0,0.44689293901108595
SKU_00134,136.18233618233617,132.65243721076226,21.772146748681358,18.88243885718601,100.0,0.5103551013411161
SKU_00135,43.598290598290596,42.74343045552572,6.845669080728819,18.15499328792051,100.0,0.5357018043540629
SKU_00136,105.07692307692308,103.23662948064994,17.48532122424525,20.81385000205353,100.0,0.5223066120600995
SKU_00137,114.34188034188034,112.61895018374479,19.35318940809989,19.681637123281448,100.0,0.47538462600207765
SKU_00138,98.7977207977208,97.10988460442958,17.673592646237452,21.149310857897238,100.0,0.44447440962047235
SKU_00139,92.78917378917379,92.53229776254067,14.462644301418566,17.943032208874204,100.0,0.518094297434821
SKU_00140,31.344729344729345,30.85260182704002,5.545729299386342,21.20046597156894,100.0,0.439228745640043
SKU_00141,112.02279202279202,112.45198351034412,18.516467719930528,18.43355798065288,100.0,0.48577701200668866
SKU_00142,47.028490028490026,46.68875018212191,8.042544645971043,20.427408277069546,100.0,0.540929215892828
SKU_00143,74.13960113960114,73.94211444114349,12.540795167287191,21.284881035486364,100.0,0.5191555635375076
SKU_00144,118.68091168091168,118.90901898480209,19.33722311402658,18.847333265560458,100.0,0.5209356190353895
SKU_00145,38.72649572649573,38.81131744053628,6.458270041606365,19.58502853620049,100.0,0.5447925950907815
SKU_00146,42.623931623931625,41.96715059570777,6.673536570917847,18.426749417737067,100.0,0.5427857065350463
SKU_00147,22.025641025641026,21.761108430787033,3.6127855568020433,19.964902141454008,100.0,0.4891561019748991
SKU_00148,19.364672364672366,19.13051974467742,3.2534291221205667,20.341479449683664,100.0,0.5082727955148905
SKU_00149,1.772079772079772,1.6907828661621127,0.48074516942698053,26.30767548190696,95.72649572649573,0.3944694198537164
SKU_00150,129.008547008547,128.1113935528997,20.673115714492962,18.59632716456305,100.0,0.5267005429076744
SKU_00151,30.894586894586894,30.154778257734076,5.350449801510216,21.55731244996796,100.0,0.528335507817079
SKU_00152,49.15669515669516,48.932661511959175,8.461307574880768,20.848466174273465,100.0,0.5519597341722391
SKU_00153,85.53846153846153,84.28475126649579,12.78062611122077,16.84834774726094,100.0,0.473678749340123
SKU_00154,70.5925925925926,69.44111864052266,12.081974966488673,20.97732068710837,100.0,0.4358672367830183
SKU_00155,116.81481481481481,116.78704888800269,20.198108604830555,20.973606919822018,100.0,0.5251885283890899
SKU_00156,20.86894586894587,20.472456966200447,3.5610712673249747,21.319221894893914,100.0,0.44860404755065
SKU_00157,51.6011396011396,50.94004453570075,8.661486500518613,20.23456236712665,100.0,0.5138726660990682
SKU_00158,68.47293447293447,67.48471512244298,11.398385975435588,21.02438390468881,100.0,0.5199922254414322
SKU_00159,71.36467236467236,70.13129294478995,11.631466673989582,21.226185668249922,100.0,0.5448303442947084
SKU_00160,128.52706552706553,126.67256474087381,22.100303750092486,20.64183129739334,100.0,0.4781461922266118
SKU_00161,67.34188034188034,66.2248605491429,11.385474272263355,20.893236442727513,100.0,0.4949083428582042
SKU_00162,80.53276353276354,80.21119904789829,13.028531038693213,19.26390193051323,100.0,0.532816414790006
SKU_00163,21.76068376068376,21.56604201391212,3.4772007420361883,19.691990224784924,100.0,0.5973348577592275
SKU_00164,19.82051282051282,19.867253893800612,3.5337778214375857,21.026688767715715,100.0,0.446232439564365
SKU_00165,92.65527065527066,91.7112575273568,13.56311554820449,16.69374816653435,100.0,0.5714390066876522
SKU_00166,28.085470085470085,28.00543744407828,4.831951917746128,20.557781652525637,100.0,0.4878494257761439
SKU_00167,102.54985754985755,103.71626843635173,17.392390887451988,19.08940212886502,100.0,0.44092841306322517
SKU_00168,95.61253561253561,94.55689400103357,14.379905512105365,17.07832816387245,100.0,0.5640159266673662
SKU_00169,48.27350427350427,48.083952844397636,8.306719649126727,20.034876938620734,100.0,0.44483984176895663
SKU_00170,122.52136752136752,123.70758039574338,19.34223112964902,18.917644107142422,100.0,0.5212596763827019
SKU_00171,48.66096866096866,47.778242729837736,7.468474387613117,17.36951811605742,100.0,0.5048561820242246
SKU_00172,48.80911680911681,48.76122981445741,8.454538964308226,19.794188035887874,100.0,0.4667592692258258
SKU_00173,126.27635327635328,124.5414199122676,20.688046724368366,21.167762299903433,100.0,0.5014755880272996
SKU_00174,65.22792022792022,64.8352451253141,11.588370004440643,21.573575387483725,100.0,0.4350697529813471
SKU_00175,120.6068376068376,119.15799202198995,20.346741535215298,20.975448385793243,100.0,0.5124534908085759
SKU_00176,87.51851851851852,87.22420613548356,13.566563552940673,17.703145646498278,100.0,0.5420136520438048
SKU_00177,48.76068376068376,48.7959584065652,7.619158667716545,18.911306770779962,100.0,0.5719380460881943
SKU_00178,102.32193732193733,100.43396401294956,17.282877196698447,21.26528269171799,100.0,0.46953844794042154
SKU_00179,62.965811965811966,62.393307090060325,10.311726992201601,19.885595830149878,100.0,0.4989564352262681
SKU_00180,71.4074074074074,71.00815402068984,11.545131086284279,19.378992856614467,100.0,0.5184720693081373
SKU_00181,79.03418803418803,78.31332496428422,13.750104321373833,20.951698510782766,100.0,0.45338316855909944
SKU_00182,78.53276353276354,77.56420154517193,13.120595070711229,19.880160021151344,100.0,0.5013231494200417
SKU_00183,126.23931623931624,124.73652097964899,20.635231516809544,19.020338019185147,100.0,0.49702166930247393
SKU_00184,118.24501424501425,118.06688165741089,19.785726508778385,19.20024117126723,100.0,0.45243052566982644
SKU_00185,42.464387464387464,41.91686233088501,7.253499438280394,24.809170413409195,100.0,0.491846965030026
SKU_00186,70.28490028490029,70.97856709378058,11.292597104426463,18.288602713437285,100.0,0.4594059408269706
SKU_00187,109.06267806267806,107.43713905872445,18.09976849460874,19.694342129707863,100.0,0.5014354492623112
SKU_00188,91.9031339031339,90.99269782121364,15.437274407627235,21.3980839380199,100.0,0.532797720574798
SKU_00189,11.185185185185185,11.074693375503236,1.8692507268356802,19.029276008726278,100.0,0.5232771983667135
SKU_00190,40.62108262108262,39.66650346609262,6.5482700102010005,22.535994311025675,100.0,0.4616290685779416
SKU_00191,59.686609686609685,59.95941161498045,9.186825272024867,17.764609334738765,100.0,0.5404053420114252
SKU_00192,10.646723646723647,10.333004258127295,1.823983782037371,21.37907408409096,100.0,0.553404286845007
SKU_00193,14.279202279202279,14.09322703954501,2.402368376397679,20.430189176606824,100.0,0.5426317322551097
SKU_00194,126.74928774928775,126.12612234000804,20.828929519551433,19.4224951853911,100.0,0.5308101262103968
SKU_00195,116.01994301994301,114.75791906563305,19.323283823127422,19.866102943037383,100.0,0.5247788624845899
SKU_00196,80.1994301994302,79.62016673373361,12.804289616750516,18.550751216905436,100.0,0.57792195598372
SKU_00197,111.27350427350427,110.93549097917358,19.474673983633007,20.514845678683326,100.0,0.4548374836194292
SKU_00198,26.843304843304843,26.32401862579193,4.448093061773186,20.345114479240188,100.0,0.5124619105113903
SKU_00199,7.994301994301995,7.89331465297275,1.4064712222145492,23.20644605907839,100.0,0.48466589275008554
SKU_00200,114.33903133903134,113.90241665344293,19.59517800468325,20.009712012226398,100.0,0.46894730856779043
SKU_00201,56.95156695156695,56.6393159807068,9.16191061006652,18.448287878122567,100.0,0.48799107126363495
SKU_00202,58.78347578347579,58.382724476675705,10.141867721861923,20.08793704082693,100.0,0.452517984902579
SKU_00203,125.83475783475784,123.89522000510469,20.562968357166334,19.81326270052403,100.0,0.5020131448285013
SKU_00204,103.23361823361823,101.41116312375435,18.05582289970838,22.22710390376558,100.0,0.49179414153775713
SKU_00205,25.56980056980057,25.47205414018061,4.148241429926663,19.482200386983592,100.0,0.5195447925975896
SKU_00206,130.8945868945869,128.92411407412288,21.451263229731477,19.42963423841895,100.0,0.5056175826923888
SKU_00207,136.2849002849003,134.28911412679233,22.688822893675237,19.428146114810925,100.0,0.5065948193950144
SKU_00208,6.3076923076923075,6.335665302398877,1.246128484054848,25.462714861157114,100.0,0.4678757319322261
SKU_00209,51.12250712250712,51.01836898931411,9.158085454223503,21.214393146294572,100.0,0.4475724843915321
SKU_00210,51.598290598290596,50.76882419482595,9.294117733199371,30.96400417891983,100.0,0.512407584110506
SKU_00211,4.037037037037037,3.925082351492341,0.7934565957625028,24.88673030975319,99.71509971509973,0.47063224874474796
SKU_00212,30.487179487179485,30.551217303316818,5.4207290380429,21.67675771889231,100.0,0.5276485632018342
SKU_00213,84.0968660968661,83.33985932812392,14.285538714241099,20.39590893954573,100.0,0.47443232981858174
SKU_00214,16.507122507122507,16.314393242200214,2.8865493328822645,20.468104712912538,100.0,0.47858282131108887
SKU_00215,73.1880341880342,71.13734354881142,12.516181733024084,21.796986281672517,100.0,0.4304587174527622
SKU_00216,94.11965811965813,93.55253512439904,15.722867024844868,20.061735965394004,100.0,0.5302845392810116
SKU_00217,57.116809116809115,56.22660301112042,8.898667361152139,18.20549962332361,100.0,0.5507751523787402
SKU_00218,19.883190883190885,19.673302313710888,3.4547250985759614,19.84795674200211,100.0,0.5082262202408125
SKU_00219,53.43019943019943,52.44091555637512,8.736077895870915,19.782701576307847,100.0,0.5471580043792208
SKU_00220,5.615384615384615,5.5799429031179155,1.003956541206762,20.812756103382053,100.0,0.4273665849035778
SKU_00221,129.25641025641025,128.61055216830002,23.21661399640249,20.39712749632257,100.0,0.4664215051449665
SKU_00222,83.53846153846153,83.55748346074353,14.441009207243933,19.95934749307883,100.0,0.5035243715586508
SKU_00223,49.396011396011396,49.089298652447866,8.178366504163824,18.422628811991764,100.0,0.4617117714575323
SKU_00224,108.77492877492878,106.61105197973741,17.91237258928114,20.423085123176197,100.0,0.5177549858729267
SKU_00225,90.37606837606837,89.57385258066688,14.72457960867814,19.466694121446626,100.0,0.5092841709976306
SKU_00226,89.31339031339031,88.42714228869504,14.878485832034352,20.098177844199196,100.0,0.4818240330654646
SKU_00227,72.07122507122507,71.5742933237315,11.642171967063536,18.612463235238277,100.0,0.4984947147486486
SKU_00228,125.4045584045584,124.42980369942481,20.24618806908613,19.583899368407426,100.0,0.5492799250447266
SKU_00229,56.675213675213676,55.713351090409475,10.151672042842604,21.298014680591802,100.0,0.46912359827976247
SKU_00230,10.11111111111111,10.129807515022083,1.8966724757115725,24.211282707699617,100.0,0.46775146080917385
SKU_00231,6.598290598290598,6.503281326375456,1.131857040431085,22.290065691533545,100.0,0.5345668270468806
SKU_00232,61.96866096866097,62.50060221985874,9.788478090892148,18.39828622237493,100.0,0.5117196389186774
SKU_00233,133.13105413105413,130.9220418463915,23.946985517726663,21.70474334202303,100.0,0.5133861788018095
SKU_00234,134.36182336182335,133.144990855812,22.003864587202372,19.794543351897122,100.0,0.5081568261926507
SKU_00235,24.56125356125356,24.25387178858121,4.0490453295048825,19.719927597215317,100.0,0.4749075147423677
SKU_00236,7.358974358974359,7.305949821516318,1.3866987022069783,24.320933076435658,100.0,0.4698447304998189
SKU_00237,134.67236467236467,133.0428112880287,23.55926516499275,22.09613020976659,100.0,0.4506166693837206
SKU_00238,129.0940170940171,127.63504568200845,22.463370777348167,20.73936503740302,100.0,0.4462374852381973
SKU_00239,33.72364672364672,33.714542353509835,6.315294595780196,21.942580045583174,100.0,0.4558250768012658
SKU_00240,108.91737891737891,107.45829210016463,18.408202165552016,41.03722573735807,100.0,0.49526828791526767
SKU_00241,7.364672364672365,7.255590671148057,1.264615091503176,21.024481957165214,100.0,0.4895911627993592
SKU_00242,62.07692307692308,62.05539892541717,10.745792844017007,21.54849599629224,100.0,0.5500482891573131
SKU_00243,31.683760683760685,31.300741963916355,5.100294465183193,18.78176011143175,100.0,0.4820306000677317
SKU_00244,99.72934472934473,99.16109815664441,16.85449798519795,20.349085149309488,100.0,0.5219912695838349
SKU_00245,116.05982905982906,114.6401008944056,20.070921969974144,20.413550592416996,100.0,0.5052078343394851
SKU_00246,100.63247863247864,100.30702001620561,16.642827145054813,19.72507671034092,100.0,0.5027454131280533
SKU_00247,73.3048433048433,73.09182602141658,12.331682928352274,19.88412439345773,100.0,0.5172467484439902
SKU_00248,50.84045584045584,49.85569596901917,8.528467955412687,20.475199341548276,100.0,0.47673042233352936
SKU_00249,133.4102564102564,130.2802315277931,22.590639161248493,21.22827407910667,100.0,0.46691841730345374
SKU_00250,72.46723646723646,72.29408545779367,11.718540880415174,20.018241858697543,100.0,0.48240803729035076
SKU_00251,70.77777777777777,68.58428740501404,12.243724696996205,26.707982267690056,100.0,0.46624684472202516
SKU_00252,90.44444444444444,91.29155396396278,14.424107682670963,18.687078429594695,100.0,0.5120761298738132
SKU_00253,27.125356125356124,26.94031864820722,4.4148177395009585,19.24587177377124,100.0,0.5308118514707094
SKU_00254,58.23076923076923,58.21083086338478,9.653679475825058,19.568205430931236,100.0,0.5410278338110488
SKU_00255,83.81766381766381,83.14729810830875,14.041584561523209,19.544591331518177,100.0,0.5382573989639461
SKU_00256,26.726495726495727,26.53434168961313,4.576350620414456,21.012348080245488,100.0,0.5116412436854005
SKU_00257,2.8774928774928776,2.856023365106338,0.6022157738691042,25.845893724475587,99.71509971509973,0.43578982559251445
SKU_00258,94.87179487179488,93.28223744722511,16.102710717593844,21.462604419872648,100.0,0.5306451324161552
SKU_00259,87.77207977207978,86.29360733769218,14.63215968309984,19.542270895198563,100.0,0.4758223641407955
SKU_00260,18.928774928774928,18.825738026036156,3.257277926997921,20.08130571216856,100.0,0.4564513063331953
SKU_00261,35.73789173789174,35.59569673456697,5.388092447210242,17.474902560868045,100.0,0.5536199283060212
SKU_00262,101.14814814814815,101.56041158570184,17.02614459352955,19.56468015919632,100.0,0.5085077834707545
SKU_00263,86.17663817663818,84.8803172945297,16.12665724873203,22.461426811804188,100.0,0.44868699155834924
SKU_00264,2.54985754985755,2.5202192531691656,0.5540555724051603,26.775676636468795,99.71509971509973,0.5092732261737041
SKU_00265,14.763532763532764,14.405796806017557,2.5823503973816875,19.90048384070677,99.71509971509973,0.4731774451305081
