sku_id,predicted_demand
SKU_00688,0.8456845283508301
SKU_00336,0.8455544710159302
SKU_00510,0.8449317216873169
SKU_00781,0.8434343338012695
SKU_00824,0.8433520793914795
SKU_00420,0.8460856676101685
SKU_00847,0.8443667888641357
SKU_00551,0.8483589887619019
SKU_00662,0.8422600030899048
SKU_00119,0.8446931838989258
SKU_00953,0.845970869064331
SKU_00789,0.8521995544433594
SKU_00438,0.8460757732391357
SKU_00204,0.843692421913147
SKU_00494,0.8437727689743042
SKU_00321,0.8463467359542847
SKU_00453,0.8512572050094604
SKU_00337,0.8424519300460815
SKU_00700,0.845838189125061
SKU_00104,0.8484926223754883
SKU_00716,0.8433328866958618
SKU_00661,0.8500889539718628
SKU_00894,0.8448247909545898
SKU_00176,0.8456231355667114
SKU_00187,0.8442761898040771
SKU_00815,0.8436393737792969
SKU_00831,0.8450908660888672
SKU_00725,0.8540171384811401
SKU_00359,0.844196081161499
SKU_00595,0.844323992729187
SKU_00523,0.8470673561096191
SKU_00802,0.8432981967926025
SKU_00766,0.8476425409317017
SKU_00086,0.8464305400848389
SKU_00884,0.848164439201355
SKU_00723,0.8477654457092285
SKU_00972,0.8513129949569702
SKU_00076,0.8496509790420532
SKU_00851,0.847773551940918
SKU_00196,0.8484048843383789
SKU_00876,0.8453962802886963
SKU_00797,0.8449009656906128
SKU_00686,0.8412413597106934
SKU_00093,0.8457788228988647
SKU_00242,0.8536030054092407
SKU_00186,0.8464369773864746
SKU_00633,0.845468282699585
SKU_00862,0.8468946218490601
SKU_00074,0.8450549840927124
SKU_00535,0.8517072200775146
SKU_00276,0.8474956750869751
SKU_00861,0.8452235460281372
SKU_00490,0.8434183597564697
SKU_00554,0.8485344648361206
SKU_00444,0.8494832515716553
SKU_00981,0.8493549823760986
SKU_00364,0.8494887351989746
SKU_00501,0.8442822694778442
SKU_00838,0.8440927267074585
SKU_00399,0.850700855255127
SKU_00915,0.8433440923690796
SKU_00258,0.8446667194366455
SKU_00136,0.8438522815704346
SKU_00778,0.8471707105636597
SKU_00804,0.8434606790542603
SKU_00017,0.8434736728668213
SKU_00543,0.8465909957885742
SKU_00890,0.8463481664657593
SKU_00749,0.8448196649551392
SKU_00474,0.843888521194458
SKU_00695,0.8447785377502441
SKU_00823,0.8430358171463013
SKU_00191,0.8440202474594116
SKU_00048,0.8463948965072632
SKU_00159,0.8456897735595703
SKU_00976,0.8463996648788452
SKU_00027,0.8453526496887207
SKU_00437,0.8429700136184692
SKU_00116,0.8490252494812012
SKU_00683,0.8466739654541016
SKU_00296,0.8471983671188354
SKU_00302,0.8441888093948364
SKU_00081,0.8444259166717529
SKU_00055,0.8459426164627075
SKU_00054,0.8422902822494507
SKU_00692,0.8452967405319214
SKU_00913,0.8436086177825928
SKU_00739,0.8435612916946411
SKU_00717,0.8500659465789795
SKU_00939,0.8465873003005981
SKU_00363,0.8440381288528442
SKU_00968,0.8466004133224487
SKU_00921,0.843927264213562
SKU_00408,0.8531416654586792
SKU_00525,0.8448032140731812
SKU_00989,0.8493564128875732
SKU_00738,0.8446545600891113
SKU_00956,0.8436203002929688
SKU_00521,0.8429241180419922
SKU_00691,0.8431618213653564
SKU_00162,0.847908616065979
SKU_00788,0.8471333980560303
SKU_00993,0.8450195789337158
SKU_00677,0.8435959815979004
SKU_00315,0.848199725151062
SKU_00817,0.8438501358032227
SKU_00248,0.8499332666397095
SKU_00188,0.8440653085708618
SKU_00865,0.850003719329834
SKU_00415,0.8426651954650879
SKU_00516,0.8434745073318481
SKU_00578,0.84291672706604
SKU_00129,0.8444875478744507
SKU_00533,0.8451945781707764
SKU_00275,0.8450243473052979
SKU_00742,0.8486899137496948
SKU_00423,0.8444665670394897
SKU_00078,0.849961519241333
SKU_00160,0.8437035083770752
SKU_00504,0.8439749479293823
SKU_00270,0.8471754789352417
SKU_00994,0.843682050704956
SKU_00488,0.8542360067367554
SKU_00277,0.8507064580917358
SKU_00103,0.8468401432037354
SKU_00461,0.8461694717407227
SKU_00303,0.8455692529678345
SKU_00034,0.8507242202758789
SKU_00848,0.8458429574966431
SKU_00998,0.8534857034683228
SKU_00274,0.8448692560195923
SKU_00348,0.8440443277359009
SKU_00793,0.8442151546478271
SKU_00732,0.8472318649291992
SKU_00570,0.8466092348098755
SKU_00623,0.8453315496444702
SKU_00255,0.8462227582931519
SKU_00612,0.8525047302246094
SKU_00751,0.8427948951721191
SKU_00674,0.8467013835906982
SKU_00219,0.8487354516983032
SKU_00263,0.8479561805725098
SKU_00978,0.8441213369369507
SKU_00545,0.8437032699584961
SKU_00043,0.8488136529922485
SKU_00417,0.8432730436325073
SKU_00999,0.8447037935256958
SKU_00863,0.8456746339797974
SKU_00268,0.8437422513961792
SKU_00125,0.8467128276824951
SKU_00714,0.8401206731796265
SKU_00560,0.8493815660476685
SKU_00338,0.848203182220459
SKU_00194,0.8430291414260864
SKU_00039,0.8436259031295776
SKU_00564,0.8430861234664917
SKU_00246,0.8453024625778198
SKU_00499,0.8493030071258545
SKU_00786,0.8467763662338257
SKU_00395,0.8478389978408813
SKU_00089,0.8452357053756714
SKU_00484,0.8456563949584961
SKU_00304,0.8484108448028564
SKU_00607,0.8436383008956909
SKU_00161,0.8477412462234497
SKU_00217,0.8544965982437134
SKU_00174,0.843671441078186
SKU_00365,0.8418835401535034
SKU_00910,0.8520549535751343
SKU_00502,0.8433887958526611
SKU_00639,0.8451731204986572
SKU_00343,0.8475728034973145
SKU_00553,0.8431402444839478
SKU_00990,0.8499493598937988
SKU_00069,0.8563616275787354
SKU_00153,0.8463195562362671
SKU_00857,0.8471375703811646
SKU_00003,0.8487012386322021
SKU_00085,0.8427650928497314
SKU_00657,0.8449918031692505
SKU_00195,0.8446896076202393
SKU_00853,0.8524719476699829
SKU_00785,0.8566324710845947
SKU_00376,0.8457856178283691
SKU_00451,0.8496042490005493
SKU_00122,0.8448377847671509
SKU_00045,0.8439043760299683
SKU_00106,0.8457145690917969
SKU_00906,0.8505381345748901
SKU_00684,0.8516472578048706
SKU_00157,0.8516871929168701
SKU_00618,0.8498098850250244
SKU_00452,0.848098874092102
SKU_00547,0.8532471656799316
SKU_00102,0.8432826995849609
SKU_00526,0.8448920249938965
SKU_00660,0.8434802293777466
SKU_00572,0.8443242311477661
SKU_00743,0.8508604764938354
SKU_00896,0.8453772068023682
SKU_00756,0.8493473529815674
SKU_00566,0.8467053174972534
SKU_00849,0.8505202531814575
SKU_00734,0.8443912267684937
SKU_00373,0.8535935878753662
SKU_00341,0.8496848344802856
SKU_00917,0.8543932437896729
SKU_00685,0.8469552993774414
SKU_00567,0.8475507497787476
SKU_00675,0.8536814451217651
SKU_00082,0.8472012281417847
SKU_00138,0.8471276760101318
SKU_00584,0.8474972248077393
SKU_00024,0.8479052782058716
SKU_00279,0.839678168296814
SKU_00596,0.8506088256835938
SKU_00012,0.8487697839736938
SKU_00986,0.8562600612640381
SKU_00529,0.8522862195968628
SKU_00115,0.852678656578064
SKU_00025,0.8505071401596069
SKU_00843,0.8498468399047852
SKU_00229,0.8505434989929199
SKU_00232,0.8471177816390991
SKU_00455,0.8530704975128174
SKU_00050,0.8534677028656006
SKU_00091,0.8503683805465698
SKU_00344,0.8459981679916382
SKU_00018,0.8446162939071655
SKU_00765,0.8505846261978149
SKU_00651,0.8326268196105957
SKU_00261,0.8166433572769165
SKU_00051,0.8542095422744751
SKU_00506,0.8585917949676514
SKU_00062,0.8458302021026611
SKU_00375,0.8392137289047241
SKU_00144,0.8437696695327759
SKU_00624,0.8499959707260132
SKU_00918,0.8535683155059814
SKU_00349,0.851305365562439
SKU_00904,0.8457790613174438
SKU_00611,0.8559885025024414
SKU_00289,0.8449689149856567
SKU_00522,0.8443710803985596
SKU_00768,0.8463284969329834
SKU_00061,0.8428442478179932
SKU_00808,0.8438271284103394
SKU_00954,0.8445148468017578
SKU_00538,0.8493953943252563
SKU_00673,0.844660758972168
SKU_00740,0.8493648767471313
SKU_00095,0.8481025695800781
SKU_00394,0.8446594476699829
SKU_00569,0.8442505598068237
SKU_00457,0.8462698459625244
SKU_00931,0.8383727073669434
SKU_00280,0.8411469459533691
SKU_00361,0.848717212677002
SKU_00310,0.8472273349761963
SKU_00909,0.8434354066848755
SKU_00329,0.8420872688293457
SKU_00496,0.8407272100448608
SKU_00907,0.8468918800354004
SKU_00964,0.8420555591583252
SKU_00088,0.851559042930603
SKU_00272,0.8545502424240112
SKU_00822,0.8453097343444824
SKU_00416,0.8424279689788818
SKU_00301,0.8365508317947388
SKU_00432,0.8468490839004517
SKU_00216,0.8427704572677612
SKU_00877,0.8467596769332886
SKU_00184,0.8428287506103516
SKU_00879,0.8428418636322021
SKU_00140,0.8528569936752319
SKU_00483,0.8477482795715332
SKU_00552,0.8504115343093872
SKU_00108,0.8430205583572388
SKU_00537,0.8449381589889526
SKU_00067,0.8607985973358154
SKU_00131,0.8436084985733032
SKU_00544,0.8524289131164551
SKU_00666,0.8442291021347046
SKU_00527,0.8449007272720337
SKU_00322,0.8484070301055908
SKU_00911,0.84464430809021
SKU_00873,0.8483632802963257
SKU_00561,0.8443676233291626
SKU_00962,0.8434438705444336
SKU_00224,0.8445587158203125
SKU_00327,0.8562872409820557
SKU_00173,0.8441801071166992
SKU_00591,0.8363697528839111
SKU_00829,0.8482009172439575
SKU_00410,0.8454890251159668
SKU_00941,0.847328782081604
SKU_00540,0.8538175821304321
SKU_00381,0.8561654090881348
SKU_00155,0.8431758880615234
SKU_00210,0.8562384843826294
SKU_00169,0.8473958969116211
SKU_00227,0.8494789600372314
SKU_00826,0.8450385332107544
SKU_00638,0.8422518968582153
SKU_00835,0.8460109233856201
SKU_00307,0.8447643518447876
SKU_00141,0.843722939491272
SKU_00185,0.8424134254455566
SKU_00536,0.8533399105072021
SKU_00251,0.8465944528579712
SKU_00550,0.8532038927078247
SKU_00234,0.8435299396514893
SKU_00426,0.8486180305480957
SKU_00594,0.8530300855636597
SKU_00608,0.8470052480697632
SKU_00328,0.851887583732605
SKU_00992,0.844029426574707
SKU_00880,0.8437861204147339
SKU_00007,0.8503568172454834
SKU_00314,0.8581368923187256
SKU_00935,0.8450219631195068
SKU_00146,0.857539176940918
SKU_00041,0.8532670736312866
SKU_00690,0.842282772064209
SKU_00929,0.8443900346755981
SKU_00845,0.8493993282318115
SKU_00699,0.8537250757217407
SKU_00059,0.8491482734680176
SKU_00733,0.8468903303146362
SKU_00635,0.8477815389633179
SKU_00385,0.8448940515518188
SKU_00172,0.8504956960678101
SKU_00800,0.8403928279876709
SKU_00256,0.8516154289245605
SKU_00026,0.8425153493881226
SKU_00362,0.8519220352172852
SKU_00702,0.848755955696106
SKU_00721,0.8435860872268677
SKU_00036,0.8432135581970215
SKU_00762,0.8460841178894043
SKU_00615,0.8341875076293945
SKU_00652,0.8548215627670288
SKU_00402,0.8540805578231812
SKU_00360,0.848604679107666
SKU_00763,0.8548603057861328
SKU_00713,0.8470966815948486
SKU_00180,0.8487222194671631
SKU_00744,0.8452556133270264
SKU_00783,0.8508473634719849
SKU_00015,0.8440529108047485
SKU_00658,0.850102424621582
SKU_00342,0.8436436653137207
SKU_00198,0.8559517860412598
SKU_00920,0.8563569784164429
SKU_00269,0.8467050790786743
SKU_00397,0.8495887517929077
SKU_00495,0.8528379201889038
SKU_00689,0.8449236154556274
SKU_00293,0.8426384925842285
SKU_00142,0.8550423383712769
SKU_00016,0.8446389436721802
SKU_00893,0.8508527278900146
SKU_00406,0.8498117923736572
SKU_00477,0.8223580121994019
SKU_00643,0.8470641374588013
SKU_00404,0.8488970994949341
SKU_00143,0.8466318845748901
SKU_00777,0.8358650207519531
SKU_00796,0.8265054225921631
SKU_00469,0.7412374019622803
SKU_00225,0.8448879718780518
SKU_00505,0.8443642854690552
SKU_00105,0.8498744964599609
SKU_00386,0.8427714109420776
SKU_00092,0.8480454683303833
SKU_00761,0.8470237255096436
SKU_00852,0.8420650959014893
SKU_00340,0.8480051755905151
SKU_00979,0.8575900793075562
SKU_00585,0.8477189540863037
SKU_00250,0.8489001989364624
SKU_00663,0.8477367162704468
SKU_00963,0.845400333404541
SKU_00175,0.8440546989440918
SKU_00632,0.8530745506286621
SKU_00842,0.8439055681228638
SKU_00881,0.8564811944961548
SKU_00819,0.8506827354431152
SKU_00801,0.8436747789382935
SKU_00605,0.8451765775680542
SKU_00064,0.8465245962142944
SKU_00984,0.8472539186477661
SKU_00000,0.8383728265762329
SKU_00757,0.853151798248291
SKU_00912,0.8523578643798828
SKU_00670,0.843644380569458
SKU_00046,0.8454135656356812
SKU_00033,0.7696540355682373
SKU_00309,0.8474109172821045
SKU_00693,0.841985821723938
SKU_00855,0.8443539142608643
SKU_00597,0.8443770408630371
SKU_00698,0.8439103364944458
SKU_00124,0.8448821306228638
SKU_00266,0.8499971628189087
SKU_00298,0.8552861213684082
SKU_00110,0.8480305671691895
SKU_00779,0.8406230211257935
SKU_00642,0.8463253974914551
SKU_00212,0.8375425338745117
SKU_00507,0.8319879770278931
SKU_00583,0.8468167781829834
SKU_00075,0.8192517757415771
SKU_00816,0.8536636829376221
SKU_00934,0.844275951385498
SKU_00023,0.8507410287857056
SKU_00167,0.84478759765625
SKU_00589,0.8435593843460083
SKU_00987,0.8499895334243774
SKU_00637,0.846227765083313
SKU_00389,0.7431918978691101
SKU_00213,0.850675106048584
SKU_00430,0.8460136651992798
SKU_00951,0.8521109819412231
SKU_00579,0.8490203619003296
SKU_00478,0.6635270118713379
SKU_00286,0.8574734926223755
SKU_00659,0.851781964302063
SKU_00282,0.8469372987747192
SKU_00980,0.8477990627288818
SKU_00511,0.8534183502197266
SKU_00177,0.8513373136520386
SKU_00582,0.8526771068572998
SKU_00944,0.8467562198638916
SKU_00600,0.8477370738983154
SKU_00223,0.8552643060684204
SKU_00806,0.8398956060409546
SKU_00747,0.8495423793792725
SKU_00022,0.8499898910522461
SKU_00622,0.8492788076400757
SKU_00629,0.8457083702087402
SKU_00556,0.8442028760910034
SKU_00531,0.8103188276290894
SKU_00235,0.8535681962966919
SKU_00317,0.8442897796630859
SKU_00946,0.844936728477478
SKU_00715,0.7398471832275391
SKU_00215,0.8485908508300781
SKU_00942,0.8458372354507446
SKU_00703,0.8442350625991821
SKU_00885,0.8460509777069092
SKU_00482,0.860122561454773
SKU_00158,0.8473299741744995
SKU_00892,0.796960711479187
SKU_00997,0.8456858396530151
SKU_00130,0.8491061925888062
SKU_00902,0.8481062650680542
SKU_00870,0.8463162183761597
SKU_00319,0.8474726676940918
SKU_00625,0.846779465675354
SKU_00418,0.8505940437316895
SKU_00049,0.8488945960998535
SKU_00927,0.8506679534912109
SKU_00866,0.8435271978378296
SKU_00811,0.7824675440788269
SKU_00445,0.7664068341255188
SKU_00326,0.8379364013671875
SKU_00350,0.844976544380188
SKU_00887,0.8496830463409424
SKU_00958,0.8447265625
SKU_00730,0.8476274013519287
SKU_00973,0.8463312387466431
SKU_00636,0.8383735418319702
SKU_00767,0.7111021876335144
SKU_00380,0.844363808631897
SKU_00413,0.8339892625808716
SKU_00366,0.7325626015663147
SKU_00604,0.8443020582199097
SKU_00405,0.8271454572677612
SKU_00262,0.8470053672790527
SKU_00519,0.8443989753723145
SKU_00097,0.8508418798446655
SKU_00479,0.8568161725997925
SKU_00087,0.8471091985702515
SKU_00316,0.8551691770553589
SKU_00787,0.851915717124939
SKU_00790,0.8454179763793945
SKU_00588,0.8462631702423096
SKU_00729,0.843827486038208
SKU_00028,0.8481223583221436
SKU_00644,0.8452941179275513
SKU_00493,0.8490853309631348
SKU_00135,0.8574466705322266
SKU_00555,0.8447489738464355
SKU_00011,0.7149344682693481
SKU_00156,0.661006510257721
SKU_00206,0.8438878059387207
SKU_00084,0.8542709350585938
SKU_00520,0.8050686120986938
SKU_00546,0.8449651002883911
SKU_00133,0.8607068061828613
SKU_00784,0.8469200134277344
SKU_00294,0.8430542945861816
SKU_00425,0.8470731973648071
SKU_00975,0.8517215251922607
SKU_00653,0.704326868057251
SKU_00900,0.8450524806976318
SKU_00123,0.8432456254959106
SKU_00587,0.843900203704834
SKU_00047,0.8503867387771606
SKU_00590,0.8442833423614502
SKU_00985,0.8486446142196655
SKU_00422,0.8438342809677124
SKU_00967,0.8440940380096436
SKU_00372,0.8435487747192383
SKU_00218,0.7891759872436523
SKU_00330,0.848621129989624
SKU_00750,0.844085693359375
SKU_00562,0.8431836366653442
SKU_00346,0.8333935737609863
SKU_00014,0.850127100944519
SKU_00297,0.8476995229721069
SKU_00283,0.8432950973510742
SKU_00038,0.7461397647857666
SKU_00919,0.8457822799682617
SKU_00353,0.8503168821334839
SKU_00676,0.845004677772522
SKU_00805,0.6925647258758545
SKU_00837,0.8548086881637573
SKU_00708,0.8478238582611084
SKU_00214,0.6373313665390015
SKU_00287,0.8214133977890015
SKU_00867,0.84727942943573
SKU_00460,0.843703031539917
SKU_00809,0.8457379341125488
SKU_00694,0.8478248119354248
SKU_00243,0.8471355438232422
SKU_00933,0.8498860597610474
SKU_00284,0.791340708732605
SKU_00454,0.8456435203552246
SKU_00434,0.8436539173126221
SKU_00260,0.8352535963058472
SKU_00830,0.851219892501831
SKU_00602,0.8482328653335571
SKU_00650,0.8427499532699585
SKU_00163,0.8301552534103394
SKU_00066,0.8497450351715088
SKU_00147,0.8464024066925049
SKU_00339,0.8447903394699097
SKU_00111,0.8496993780136108
SKU_00754,0.8452202081680298
SKU_00681,0.8537297248840332
SKU_00306,0.8355010747909546
SKU_00265,0.7198586463928223
SKU_00696,0.8505603075027466
SKU_00682,0.7654533386230469
SKU_00617,0.8397395610809326
SKU_00601,0.8478726148605347
SKU_00897,0.6454073190689087
SKU_00965,0.822907567024231
SKU_00530,0.6565983295440674
SKU_00776,0.8526798486709595
SKU_00391,0.8318346738815308
SKU_00254,0.8493266105651855
SKU_00099,0.8464417457580566
SKU_00672,0.8454321622848511
SKU_00468,0.8547346591949463
SKU_00895,0.848283052444458
SKU_00712,0.8352220058441162
SKU_00841,0.6582380533218384
SKU_00571,0.6114392280578613
SKU_00320,0.7580946683883667
SKU_00832,0.8452930450439453
SKU_00411,0.5690383911132812
SKU_00192,0.6338902711868286
SKU_00037,0.8452138900756836
SKU_00202,0.8506425619125366
SKU_00278,0.667140007019043
SKU_00858,0.7098084688186646
SKU_00969,0.7957187294960022
SKU_00539,0.8497470617294312
SKU_00746,0.8561338186264038
SKU_00345,0.7202231884002686
SKU_00620,0.8467775583267212
SKU_00181,0.8461569547653198
SKU_00109,0.8412784337997437
SKU_00711,0.7914977073669434
SKU_00429,0.8445403575897217
SKU_00443,0.8510849475860596
SKU_00775,0.8480397462844849
SKU_00466,0.8417953252792358
SKU_00193,0.6488872170448303
SKU_00179,0.848980188369751
SKU_00259,0.8454376459121704
SKU_00166,0.8491482734680176
SKU_00080,0.6245035529136658
SKU_00400,0.8443762063980103
SKU_00040,0.8461638689041138
SKU_00735,0.611616313457489
SKU_00253,0.8377007246017456
SKU_00834,0.6846568584442139
SKU_00222,0.8474670648574829
SKU_00528,0.8438794612884521
SKU_00770,0.8485943078994751
SKU_00459,0.8493154048919678
SKU_00209,0.8473299741744995
SKU_00132,0.8403960466384888
SKU_00441,0.5741164684295654
SKU_00753,0.8376389741897583
SKU_00641,0.7627326250076294
SKU_00230,0.6532768607139587
SKU_00083,0.8421715497970581
SKU_00899,0.8430222272872925
SKU_00409,0.8454033136367798
SKU_00669,0.844477653503418
SKU_00864,0.7970321178436279
SKU_00667,0.8480584621429443
SKU_00924,0.6571144461631775
SKU_00114,0.6220323443412781
SKU_00383,0.6343417167663574
SKU_00875,0.8544222116470337
SKU_00654,0.7736297249794006
SKU_00542,0.8448927402496338
SKU_00908,0.8145624399185181
SKU_00888,0.8474085330963135
SKU_00151,0.8446742296218872
SKU_00152,0.8546552658081055
SKU_00565,0.6634736061096191
SKU_00818,0.8413772583007812
SKU_00063,0.6541041135787964
SKU_00828,0.6420775055885315
SKU_00333,0.8481795787811279
SKU_00053,0.623729407787323
SKU_00722,0.8420872688293457
SKU_00859,0.8458058834075928
SKU_00960,0.8472884893417358
SKU_00288,0.837999701499939
SKU_00241,0.5851413011550903
SKU_00656,0.8350232839584351
SKU_00060,0.8022965788841248
SKU_00030,0.610328197479248
SKU_00013,0.8502142429351807
SKU_00057,0.8566188812255859
SKU_00311,0.848045825958252
SKU_00090,0.8487141132354736
SKU_00433,0.8470839262008667
SKU_00387,0.857628345489502
SKU_00827,0.7230199575424194
SKU_00077,0.8454216718673706
SKU_00374,0.844062328338623
SKU_00334,0.8437719345092773
SKU_00281,0.7065768241882324
SKU_00503,0.6113663911819458
SKU_00613,0.8472553491592407
SKU_00599,0.8431258201599121
SKU_00199,0.6110391020774841
SKU_00331,0.6109347343444824
SKU_00335,0.8431744575500488
SKU_00299,0.8462203741073608
SKU_00916,0.836564302444458
SKU_00239,0.8585960865020752
SKU_00318,0.8538323640823364
SKU_00959,0.5982673168182373
SKU_00889,0.821479320526123
SKU_00792,0.6457811594009399
SKU_00291,0.8426814079284668
SKU_00428,0.6757062077522278
SKU_00056,0.8477033376693726
SKU_00922,0.5807558298110962
SKU_00854,0.8587234020233154
SKU_00603,0.8477457761764526
SKU_00058,0.8430521488189697
SKU_00782,0.8548651933670044
SKU_00285,0.8432637453079224
SKU_00592,0.8529573678970337
SKU_00593,0.7075402140617371
SKU_00292,0.5753717422485352
SKU_00031,0.8480391502380371
SKU_00392,0.6666635870933533
SKU_00773,0.725723385810852
SKU_00201,0.8426069021224976
SKU_00995,0.8516826629638672
SKU_00096,0.6514816880226135
SKU_00616,0.8474467992782593
SKU_00883,0.8433371782302856
SKU_00021,0.8553611040115356
SKU_00764,0.8442009687423706
SKU_00760,0.8497686386108398
SKU_00812,0.8603715896606445
SKU_00117,0.850759744644165
SKU_00009,0.6131724119186401
SKU_00351,0.6613067388534546
SKU_00071,0.8096021413803101
SKU_00844,0.8577927350997925
SKU_00168,0.8464512825012207
SKU_00079,0.8516532182693481
SKU_00874,0.8446693420410156
SKU_00121,0.5430667996406555
SKU_00449,0.8524903059005737
SKU_00974,0.8443020582199097
SKU_00237,0.8437789678573608
SKU_00379,0.7282600402832031
SKU_00514,0.8452198505401611
SKU_00728,0.8338823318481445
SKU_00042,0.8458855152130127
SKU_00928,0.5616021752357483
SKU_00833,0.8511487245559692
SKU_00354,0.8468235731124878
SKU_00440,0.8538323640823364
SKU_00491,0.5971390008926392
SKU_00190,0.8515417575836182
SKU_00940,0.7692046165466309
SKU_00988,0.7486886978149414
SKU_00220,0.5737768411636353
