sku_id,unit_cost,annual_demand,weight_kg,volume_cu_m,pick_frequency,avg_daily_demand,demand_std,abc_priority
SKU_00498,1.657258919492164,1.0019577908510957,-1.044047658768315,-0.06406502853940232,-1.6326369969034566,1.0295482062943437,1.0200051413627826,1.226586632396466
SKU_00648,1.0231998726372837,1.6386439299527367,0.12230407903056653,-0.5076057966050527,-1.5460616974600663,1.6315870595307789,1.5454234454471139,1.226586632396466
SKU_00393,0.9794955081905301,1.6616996114959761,0.5776055931959116,0.09560964796423166,0.1854442914077419,1.5740772038541242,1.6208876207576257,1.226586632396466
SKU_00446,1.6969524403662726,0.9338387317460699,-0.454564086272125,-0.2947062279335407,0.1854442914077419,0.9613599429495725,0.8328146316328183,1.226586632396466
SKU_00390,1.7123734423783392,0.9139270067769085,1.2037885320731874,-0.010840136371524499,0.1854442914077419,0.8798411183981985,0.7665929172756683,1.226586632396466
SKU_00240,1.5410827608362365,1.0371701044807706,0.09707326464357001,0.09560964796423166,0.35859489029452274,1.011611273152475,0.992286684968731,1.226586632396466
SKU_00710,0.9241043754027933,1.6936981028499267,-1.469530937749028,0.4681838931393779,0.35859489029452274,1.6600628133124238,1.6976165759905133,1.226586632396466
SKU_00671,1.3915059565667298,1.152099183688737,-1.5612793537017422,-0.4721225351598007,1.3109231841718172,1.2309024946768061,1.2400079728747817,1.226586632396466
SKU_00447,0.9006616862454366,1.6978900449486976,1.3769636671839356,1.6746147822779467,0.2720195908511323,1.7614029958882758,1.660253387549438,1.226586632396466
SKU_00308,1.043807310303633,1.515959757862044,-1.1335023643222113,0.09560964796423166,0.8780466869548652,1.479716372695342,1.47277713766594,1.226586632396466
SKU_00197,1.3926815486483675,1.0837705274787728,1.6545026254408968,-1.022113087561207,0.09886899196435149,1.0711451407400796,1.1352284779581632,1.226586632396466
SKU_00937,1.4515303052056259,1.0277382347585362,-1.15643946831039,1.4617152136064344,0.618320788624694,1.0120300342374993,1.0813059304944805,1.226586632396466
SKU_00869,1.560445453945558,0.8589426995813647,-1.011935713184865,-1.8027448393567513,1.051197285841646,0.8534591700416747,0.7216501221258366,1.226586632396466
SKU_00769,1.1330140035572913,1.255989482036607,-0.17702512801516404,-0.45438090443717466,1.051197285841646,1.298811583964894,1.334474038241083,1.226586632396466
SKU_00705,1.7105063255427972,0.7388435584515808,1.4205441647614747,-1.039854718283833,-0.24743220580921016,0.7472334414738738,0.7781256623723389,1.226586632396466
SKU_00627,0.8804691634314301,1.546141740973194,-0.07839558086599616,-1.7850032086341254,0.4451701897379131,1.5361793256594354,1.3957795596355194,1.226586632396466
SKU_00178,1.5282895528890066,0.8593618937912417,0.35282197411176136,-0.13503155142990644,0.4451701897379131,0.8423620012885342,0.7784199138921999,1.226586632396466
SKU_00127,1.2681379404701976,1.0819540192359722,1.3494391423981213,0.41495900097149985,0.8780466869548652,1.0188000051120567,1.1086153509073333,1.226586632396466
SKU_00384,0.8380095435417043,1.5617217924402922,-0.3146477519442357,-1.1640461333422152,-0.07428160692242933,1.5766595638784402,1.699082102138795,1.226586632396466
SKU_00419,0.8972732149513054,1.460556256456623,0.21290563978387209,-1.093079610451711,-0.6803087030261622,1.4781111218694154,1.5359890028316248,1.226586632396466
SKU_00996,1.4618340240388004,0.8791338873571107,-0.27450781996492324,0.4504422624167519,-1.0266099007997238,0.8486434175638972,1.0249082311034288,1.226586632396466
SKU_00120,1.0857137103902352,1.2238512592793642,-0.831879446877663,0.539150416029882,-0.07428160692242933,1.1867232002067543,1.3241728634203747,1.226586632396466
SKU_00991,0.6997737452362287,1.6773495286647204,0.94345240180736,0.6633418310882637,-1.3729110985732855,1.6657858814744202,1.4981547398383719,1.226586632396466
SKU_00070,0.9652500982601009,1.3272524977157112,-1.1036841291375794,-1.6253285321304913,0.7048960880680843,1.3135380154549117,1.442071672674522,1.226586632396466
SKU_00905,1.3774680040624723,0.9070801680155829,-0.9763832020031881,-0.6140555809408086,1.3974984836152076,0.9097825359774278,0.9483805871691048,1.226586632396466
SKU_00431,0.9285301338277809,1.3637922596766634,-1.0291385411759988,-1.057596349006459,1.051197285841646,1.340827279495654,1.2327989591682025,1.226586632396466
SKU_00795,1.3071399365904017,0.9659769545033129,1.7279013582030678,0.3972173702488738,-0.5937334035827718,0.894567549888216,0.8254304049047241,1.226586632396466
SKU_00271,1.0949109896171627,1.1683778921722971,0.7106407963273476,-0.4898641658824267,0.9646219863982556,1.195656770020603,1.1148129452522437,1.226586632396466
SKU_00403,1.1508553422080234,1.09278320299113,1.6533557702414876,-1.5188787477947352,-1.1997604996865046,1.1188141109186658,1.1029650655298557,1.226586632396466
SKU_00378,1.109778771826106,1.1296024277586671,-0.2664798335690607,-0.24148133576566258,-1.1131852002431142,1.1680883319231783,1.2790195018375152,1.226586632396466
SKU_00932,1.6914893948104281,0.6301325266901242,0.23125532297441498,0.7697916154240199,-0.07428160692242933,0.617138331059694,0.6450509202830814,1.226586632396466
SKU_00035,1.0890330292089763,1.1389644317792553,-0.060045897675453264,-0.43663927371454864,0.1854442914077419,1.172555116830103,1.13141239050967,1.226586632396466
SKU_00891,1.2509189740979796,0.9736621816843927,0.46750749405265435,-0.15277318215253247,-0.24743220580921016,0.969455990593374,1.0317963736505626,1.226586632396466
SKU_00737,1.117108934217492,1.0810457651145717,0.0741361606553915,0.8052748768692719,-1.1997604996865046,1.0957124577281652,1.026412676515275,1.226586632396466
SKU_00267,0.7264666007369359,1.5393647679135145,0.048905346268394975,-1.057596349006459,0.35859489029452274,1.5260592661046846,1.6219065329764406,1.226586632396466
SKU_00139,1.6482690976914076,0.6059589939205459,-1.5784821816928762,1.0891409684312883,-0.5071581041393813,0.5985732562902882,0.40741623086873624,1.226586632396466
SKU_00509,0.8059919474359338,1.3984456476931688,-0.6197112349870111,-1.8027448393567513,-0.24743220580921016,1.4089457493262545,1.4716275543745794,1.226586632396466
SKU_00367,1.4208957586076638,0.7657418535853602,1.6590900462385323,0.9294662919276541,0.012293692520961083,0.797763945733459,0.7238230379147876,1.226586632396466
SKU_00207,0.5930023232334001,1.6757426175268584,-1.3296146034211385,1.1246242298765403,-0.6803087030261622,1.7011711931589637,1.7021138670449347,1.226586632396466
SKU_00002,0.8274983672823583,1.3371734273494686,0.9962077409801708,0.9649495533729061,1.051197285841646,1.2912040909202882,1.3667357461089102,1.226586632396466
SKU_00780,0.6972151036467826,1.4905985081644806,0.12459778942938456,0.34399247808099576,0.09886899196435149,1.4268128889539529,1.4102427805119204,1.226586632396466
SKU_00748,1.4246991447541377,0.7097794265667697,0.2186399157809164,0.18431780157736177,0.2720195908511323,0.6999832323803119,0.7194143386333591,1.226586632396466
SKU_00471,1.641768765004707,0.5448265049801382,0.6555917467557189,-0.09954828998465438,0.9646219863982556,0.559349301326357,0.5304468737741402,1.226586632396466
SKU_00352,0.576544034090477,1.5933709552860118,0.22666790217677896,-1.1640461333422152,-0.8534593019129431,1.654130364607914,1.6839042953044754,1.226586632396466
SKU_00614,1.312118914818513,0.7581963578075727,-0.7688024109101718,-0.1882564435977845,-1.1131852002431142,0.7697069530368379,0.7135881872685311,1.226586632396466
SKU_00464,1.615421671880952,0.5233777345747608,-1.2802998298465544,-1.075337979729085,0.5317454891813036,0.5236150220709601,0.5060834755714733,1.226586632396466
SKU_00558,0.9066779516044043,1.1468592560652735,-0.15752858962521224,0.042384755796353576,0.2720195908511323,1.1276778872183446,1.201783553348866,1.226586632396466
SKU_00745,1.4011181506460004,0.6619214209391363,0.12115722383115764,0.539150416029882,0.5317454891813036,0.6724147942828865,0.6088590267140457,1.226586632396466
SKU_00759,1.0212636033263518,0.9986741028737253,-0.28024209596196775,-1.7850032086341254,1.051197285841646,1.0082611844722817,1.0125063987844385,1.226586632396466
SKU_00798,0.7064815353491005,1.3505177763638891,-0.9889986091966865,1.6036482593874426,-0.5937334035827718,1.3606486375201314,1.4478847129877843,1.226586632396466
SKU_00645,1.3701378416710863,0.6688381254021082,1.1005715641263836,0.7343083539787678,-0.42058280469599096,0.6743690126796659,0.5693557150768048,1.226586632396466
SKU_00226,1.6524873986902242,0.4614068572145989,1.0833687361352498,-0.20599807432041053,-0.33400750525260053,0.49897791156870375,0.49393455378599943,1.226586632396466
SKU_00680,1.1186994411514717,0.8748720795566938,1.3872853639786158,1.1778491220444185,0.4451701897379131,0.8516445386732369,1.0096404403232593,1.226586632396466
SKU_00574,1.2737392909768226,0.7293418230277002,-0.5669558958142001,-0.897921672502825,-2.0655134941204087,0.7325768034980275,0.8056366457039414,1.226586632396466
SKU_00450,0.9820541497799762,0.9921765926206305,0.35052826371294354,0.521408785307256,0.4451701897379131,0.9851595312817808,1.0777628435423814,1.226586632396466
SKU_00238,0.5313183151851337,1.5478185178127022,-0.4132772990934036,1.4439735828838083,0.012293692520961083,1.5273853428739275,1.5067125840308022,1.226586632396466
SKU_00094,0.9608934923105037,1.00279617927085,-1.0176699891819097,-0.6495388423860606,0.012293692520961083,1.0060975855329901,0.9006645059680767,1.226586632396466
SKU_00707,1.0940811599124776,0.8655799412377518,-0.9591803740120541,1.0713993377086624,-1.2863357991298952,0.869511678300935,0.7834859659252872,1.226586632396466
SKU_00524,1.1914478452622075,0.750161802118262,0.9033124698280477,0.11335127868685768,-0.07428160692242933,0.7358570986640502,0.795736950281345,1.226586632396466
SKU_00435,0.7212801650826535,1.2378243996086002,0.897578193831003,-1.075337979729085,-1.0266099007997238,1.2610532927985465,1.0765064587984345,1.226586632396466
SKU_00170,0.6411324461051413,1.3384310099791,-1.3089712098317778,1.3197821678254262,0.35859489029452274,1.355693298014012,1.308061707426278,1.226586632396466
SKU_00073,1.113167243120237,0.812551873688301,0.7840395290895191,1.6568731515553206,0.09886899196435149,0.8432693169727531,0.7865527150714064,1.226586632396466
SKU_00137,0.7282645650970871,1.1430166424747337,1.0501099353523904,-1.7850032086341254,-0.9400346013563334,1.1468013101011154,1.0923926170408758,1.226586632396466
SKU_00573,0.4512397486830125,1.5077156050677947,1.3081523552193997,-0.9688881953933289,0.9646219863982556,1.497932479893893,1.535287762805072,1.226586632396466
SKU_00950,0.3774540574414203,1.6153087856029125,-0.09903897445535685,-0.5253474273276787,0.1854442914077419,1.61972216212176,1.5499413648051408,1.226586632396466
SKU_00719,0.8236258286604939,1.005940135844928,-0.38231220870936256,0.8052748768692719,0.8780466869548652,0.9987692665450667,0.939784861789554,1.226586632396466
SKU_00727,1.0440839202051948,0.75714837228288,-1.6060067064786905,0.3794757395262478,0.5317454891813036,0.7480709636439227,0.7602627885213329,1.226586632396466
SKU_00485,1.406512043726454,0.4475734482886552,0.5340250956183721,1.3907486907159303,0.9646219863982556,0.4785284119166895,0.46533299105107684,1.226586632396466
SKU_00513,1.2863941939732717,0.533508261313457,0.5466405028118706,-0.010840136371524499,0.012293692520961083,0.5275932523786896,0.5086008746807626,1.226586632396466
SKU_00357,0.32697275040640417,1.6185924735802828,-0.8880753516487006,0.2907675859131177,-0.5071581041393813,1.593200626736895,1.4858652935216137,1.226586632396466
SKU_00113,1.0880648945535099,0.692802061066748,-1.350257997010499,0.09560964796423166,0.9646219863982556,0.7191066552630827,0.7248760801486654,1.226586632396466
SKU_00752,0.4705332893169434,1.3886644494627036,-0.9167467316339238,1.3020405371028,0.618320788624694,1.3935911762087008,1.128871986699965,1.226586632396466
SKU_00803,0.39861471491089284,1.4949301816665437,1.0179979897689406,-0.38341438154667057,1.1377725852850364,1.4752495877884169,1.3935208600362392,1.226586632396466
SKU_00813,1.4739357072321262,0.3860916308400165,-0.48782288705498406,-0.24148133576566258,1.1377725852850364,0.3906583775757817,0.36814897504066835,1.226586632396466
SKU_00118,1.37712224168552,0.44708438837713194,-0.7424247413237666,-0.13503155142990644,-0.07428160692242933,0.4434222742888288,0.5035775924110295,1.226586632396466
SKU_00961,0.3864438792421767,1.4668441696047794,1.534082829502959,-0.951146564670703,-0.24743220580921016,1.4306515322333415,1.3976070569967387,1.226586632396466
SKU_00252,1.235290514659742,0.5294560506179785,-1.2722718434506919,-1.1640461333422152,-0.5071581041393813,0.52864015509125,0.4913633543799846,1.226586632396466
SKU_00480,0.4762729447743492,1.3324225596375285,1.4480686895472892,-0.3301894893787927,-1.1997604996865046,1.2635658593086925,1.4825994842612842,1.226586632396466
SKU_00165,1.1810749739536426,0.5712357402023943,-0.060045897675453264,-0.028581767094150525,-1.1131852002431142,0.5836374442577595,0.5240440616975439,1.226586632396466
SKU_00820,1.0700160984766072,0.6582185387518887,-0.09903897445535685,0.21980106302261382,0.012293692520961083,0.6795337327282976,0.5554570373635559,1.226586632396466
SKU_00052,1.537763442017496,0.3061652681567863,-1.042900803568906,0.43270063169412587,1.1377725852850364,0.3222607336884985,0.34425364061520053,1.226586632396466
SKU_00709,0.6546171788062757,1.0771332858223857,1.1005715641263836,-0.8624384110575729,-0.33400750525260053,1.0811954067806602,1.041629595885565,1.226586632396466
SKU_00398,0.8920867792970228,0.8000459130936347,0.8689068138457797,1.4262319521611824,-0.42058280469599096,0.7685902568101077,0.6400595009348204,1.226586632396466
SKU_00541,0.39681675055074167,1.3879657924462419,-0.057752187276635454,-0.6140555809408086,-1.3729110985732855,1.3679769565080548,1.3709309111016472,1.226586632396466
SKU_00414,0.4846403942965915,1.2522865998493597,-1.1461177715157098,-1.8382281008020034,0.9646219863982556,1.2972761266531387,1.2507459604991251,1.226586632396466
SKU_00697,0.3114134434435567,1.5070868137529791,1.143005206504514,-0.27696459721091465,-0.5071581041393813,1.416204274800007,1.6407929380108042,1.226586632396466
SKU_00872,0.526270184481632,1.183399018026226,-1.6920208464343602,0.3794757395262478,0.2720195908511323,1.1882586575185101,1.1883442088867149,1.226586632396466
SKU_00508,1.5730312044666166,0.22512105424721718,-1.3353488794181831,0.6810834618108897,0.35859489029452274,0.22894680524227626,0.18585885429676363,1.226586632396466
SKU_00947,1.4026395051045897,0.32509887330290116,0.3356191461206276,0.2907675859131177,0.5317454891813036,0.3267275185954229,0.2063240068744494,1.226586632396466
SKU_00221,0.26715585919367973,1.5351029601130974,0.2794232413495898,-1.7140366857436216,0.35859489029452274,1.517823631432542,1.6026715117100774,1.226586632396466
SKU_00463,0.31874360583494266,1.4447666078845862,-0.03596193848786585,-0.3301894893787927,-0.07428160692242933,1.4608721238692532,1.4615891413047655,1.226586632396466
SKU_00182,1.4870746775563086,0.25907578524726077,-0.3674030911170464,-1.6430701628531175,-1.6326369969034566,0.22852804415725203,0.21418737522663575,1.226586632396466
SKU_00355,0.5208762914011784,1.136588997923285,0.9468929674055869,-0.3124478586561667,1.3974984836152076,1.1682279189515197,1.1993764500217508,1.226586632396466
SKU_00200,0.5195623943687603,1.1367985950282236,-1.0807470251494007,0.556892046752508,-0.24743220580921016,1.1431720473642395,1.0551180043285922,1.226586632396466
SKU_00839,0.48609259627979085,1.1796262701373321,-0.17931883841398205,0.9826911840955322,0.35859489029452274,1.1685070930082024,0.9512023171402141,1.226586632396466
SKU_00771,1.2192471403691614,0.40970623799642547,0.17047199740574157,0.41495900097149985,0.2720195908511323,0.40775778854760236,0.382167674903142,1.226586632396466
SKU_00860,0.9765219517487415,0.6008587977003748,0.10739496143825036,-0.15277318215253247,0.618320788624694,0.5814040518042971,0.5030090775033624,1.226586632396466
SKU_00886,0.5562132063256898,1.0414319122811875,-0.7389841757255396,-1.4833954863494831,-1.8057875957902376,1.0654918660922532,1.2291215302010228,1.226586632396466
SKU_00065,0.17947052039861064,1.5932312238827193,0.4193395756774791,1.3375237985480521,-0.8534593019129431,1.57163443085815,1.5539587630036646,1.226586632396466
SKU_00473,1.3722815684081897,0.28373837792836243,-1.5991255752822369,0.9472079226502801,-0.9400346013563334,0.2719396099714257,0.3551677200722151,1.226586632396466
SKU_00325,0.8476908900963648,0.7076135898157382,-1.5291674081182922,0.07786801724160562,0.5317454891813036,0.7325070099838566,0.5735353263154437,1.226586632396466
SKU_00568,1.4168157625596285,0.24929458701679555,-0.9236278628303775,0.21980106302261382,1.657224381945379,0.2644019104409904,0.3458145894020885,1.226586632396466
SKU_00295,0.10948821530349241,1.7015230614342989,-0.6736134293592306,-1.3946873327363531,-1.6326369969034566,1.7150601024789323,1.7797664398871966,1.226586632396466
SKU_00401,1.4112835645283939,0.2462903618460098,-1.3158523410282312,0.6101169389203861,-0.6803087030261622,0.19823765900716928,0.2593890661065863,1.226586632396466
SKU_00774,1.050999167744238,0.5096840570521094,-1.1805234274979775,-1.3414624405684752,0.09886899196435149,0.5506251120550193,0.41886614674065564,1.226586632396466
SKU_00807,1.4901173864734878,0.19053753193235792,1.223285070463139,-0.24148133576566258,0.4451701897379131,0.2008898125456559,0.11021090582342302,1.226586632396466
SKU_00914,0.2114881165043811,1.4906683738661268,0.18194054939983104,1.4794568443290603,1.5706490825019885,1.4799955467520243,1.5992493308053235,1.226586632396466
SKU_00647,0.646457186710205,0.8840943521739896,1.105158984924019,0.6633418310882637,-0.33400750525260053,0.9052459575563325,0.9694887986867233,1.226586632396466
SKU_00388,0.8911877971169473,0.6320887663362174,0.40213674768634533,-1.5721036399626134,-0.5071581041393813,0.6366107215133185,0.6612328102064279,1.226586632396466
SKU_00903,0.3176371662286959,1.3153753284358605,0.7347247555149348,-0.5608306887729309,-1.3729110985732855,1.3358719399895342,1.2834723422562477,1.226586632396466
SKU_00247,1.6307043689422378,0.08531978525321043,0.6257735115710865,-1.110821241174337,-0.24743220580921016,0.09389635532197696,0.0892929299999887,1.226586632396466
SKU_00154,1.6957768482846352,0.04808136627579634,0.06496131906012005,0.85849976903715,1.2243478847284268,0.028360245515692366,-0.03990103369000371,1.226586632396466
SKU_00549,0.9655267081616628,0.5458744905048308,1.1326835097098336,-0.7914718881670689,-1.0266099007997238,0.570097502508644,0.5262770182634171,1.226586632396466
SKU_00532,1.7333957948970307,0.025514744644080108,-1.6989019776308139,0.9294662919276541,-0.5937334035827718,0.007491984778653831,0.04058306936400471,1.226586632396466
SKU_00949,0.36680457623129387,1.211764492894575,0.3000666349389505,0.1310929094094837,0.5317454891813036,1.1969828467898467,1.276090502712045,1.226586632396466
SKU_00396,1.260185405800298,0.298689638080645,1.255397016046589,0.25528432446786564,0.7914713875114747,0.288480672829881,0.35484520392923335,1.226586632396466
SKU_00020,0.41624859613545334,1.1092016428779825,1.5822507478781338,-1.4833954863494831,0.9646219863982556,1.131376943469391,1.262608384247977,1.226586632396466
SKU_00548,0.10284957766601098,1.5985410172078292,1.6361529422503538,-1.7850032086341254,-0.33400750525260053,1.6262827524538057,1.6976067598271305,1.226586632396466
SKU_00489,1.3692388594910108,0.2023448355105624,1.3173271968146711,-0.38341438154667057,1.4840737830585982,0.18546544591393183,0.11443812813947149,1.226586632396466
SKU_00107,0.9081301535876033,0.5190460610726976,1.0799281705370227,-0.5963139502181829,0.9646219863982556,0.5503459379983373,0.621667623199622,1.226586632396466
SKU_00609,0.6851134204534568,0.7309487341655624,-1.2481878842631042,0.6810834618108897,-0.16085690636581973,0.6972612853276542,0.5989347375626308,1.226586632396466
SKU_00462,0.8755593376787095,0.540914025687952,1.6889082814231642,-0.5785723194955569,-0.16085690636581973,0.5465770882331188,0.6130808091813322,1.226586632396466
SKU_00966,0.7831716305570909,0.6262200473979381,-1.302090078635324,0.3617341088036218,-0.16085690636581973,0.6491037605498737,0.5289475170092439,1.226586632396466
SKU_00358,1.5402529311315516,0.06296276072643274,0.8115640538753333,-0.9688881953933289,-0.8534593019129431,0.04622738514339079,0.18067663291102135,1.226586632396466
SKU_00970,0.5936246955119139,0.8193288467479805,1.1946136904779157,-1.022113087561207,-0.24743220580921016,0.8492715591914334,0.8966236438039988,1.226586632396466
SKU_00791,0.32849410486499386,1.152099183688737,1.1487394825015587,-0.5608306887729309,-1.2863357991298952,1.1508493339230157,1.1943792498240287,1.226586632396466
SKU_00755,1.0397964667309878,0.3860916308400165,-1.2344256218701972,-1.7850032086341254,-1.459486398016676,0.3352423273242479,0.4281787367441166,1.226586632396466
SKU_00631,1.3861812159616667,0.13527376193022933,-0.07380816006836054,-0.15277318215253247,-0.5937334035827718,0.13898296547624725,0.12466319303117213,1.226586632396466
SKU_00421,1.0247212270958734,0.3721883562124267,-1.3766356665969046,-1.8204864700793775,-0.7668840024695526,0.40133678524389826,0.3638459183035122,1.226586632396466
SKU_00534,0.9541165497222411,0.4262644092865702,-0.3639625255188197,-0.5253474273276787,-1.1997604996865046,0.4197622729849625,0.4179713276062634,1.226586632396466
SKU_00720,1.5338217509202412,0.03068480656589745,-0.15638173442580333,-1.3059791791232231,-1.6326369969034566,0.022916351410377917,0.020857410766966376,1.226586632396466
SKU_00467,1.2951074058724663,0.17307110652081287,1.7187265166077965,-0.5253474273276787,-0.33400750525260053,0.2213393121976702,0.1673598086652448,1.226586632396466
SKU_00233,0.0077649240041655935,1.634172525047381,-0.6334734973799181,1.0713993377086624,0.9646219863982556,1.6214669999760274,1.9027532241067884,1.226586632396466
SKU_00688,0.955845361607002,0.4177407936857362,0.35282197411176136,-1.181787764064841,-0.33400750525260053,0.44104929480702487,0.5091317817955071,1.226586632396466
SKU_00336,1.2500891443932944,0.18187418492823157,-1.6541746248538656,0.556892046752508,-0.6803087030261622,0.18602379402729724,0.16980664862918296,1.226586632396466
SKU_00510,0.42157333674051656,0.9445980497995817,-1.6874334256367245,-0.4011560122692966,-1.8057875957902376,0.9175994095645458,0.9151433628831904,1.226586632396466
SKU_00781,0.17960882534939138,1.2789752978782005,-1.123180667527531,0.3972173702488738,-0.7668840024695526,1.3101879267747178,1.1183189928989685,1.226586632396466
SKU_00824,0.16135257184631716,1.3033584277527175,0.05922704306307532,0.7697916154240199,-1.892362895233628,1.2988813774790646,1.329758601964115,1.226586632396466
SKU_00420,1.0314290172087452,0.300226683516861,0.1945559565933292,1.4794568443290603,1.8303749808321597,0.300205983210558,0.29424228662894636,1.226586632396466
SKU_00847,1.7341564721263256,-0.12679248494459291,0.4950320188384685,1.4794568443290603,2.0035255797189406,-0.14619333342522162,-0.18342575530309302,1.226586632396466
SKU_00551,1.2388864433800444,0.14016436104546195,1.1785577176861906,-0.38341438154667057,0.012293692520961083,0.17471724473164446,0.09778784865335906,1.226586632396466
SKU_00662,0.3954337010429331,0.9111323787110613,0.6131581043775883,-0.3301894893787927,-0.07428160692242933,0.9601036596945005,0.9891528172460765,1.226586632396466
SKU_00119,0.16799120948379898,1.237335339697077,1.4905023319254198,1.3375237985480521,0.5317454891813036,1.2396964774623134,1.3100458382946478,1.226586632396466
SKU_00953,1.4518760675825781,0.007559259321011776,-1.4167755985762172,1.4794568443290603,-0.16085690636581973,0.024800776292986836,0.12226286117995826,1.226586632396466
